tweet,actual,predicted
young employment other have employment other have similar Shout have him employment definition address other employment the any,1,"(('__label__NEUTRAL,this',), array([0.03286251]))"
even keen jetha slow unaccompanied bhidhe are far better police Peke team,1,"(('__label__POSITIVE,eat',), array([0.02488415]))"
From now on sub log sir bathing after underway sri ram woman Will put,1,"(('__label__NEUTRAL,underway',), array([0.0588138]))"
also big big fan always support the team their,2,"(('__label__POSITIVE,this',), array([0.08453853]))"
winning To be thirty but how prospect other thirty state public Thank you valiant,2,"(('__label__NEUTRAL,modi',), array([0.07369035]))"
fully agree trustee but migga your face guj police logo Mach ace the lac theft,2,"(('__label__POSITIVE,sir',), array([0.03938577]))"
their game Kerr finances say advice son love what turn mine number take,0,"(('__label__NEUTRAL,this',), array([0.05919556]))"
stamina have Disaster snow Worship bar have Wanting love jellify so wont this,2,"(('__label__NEGATIVE,your',), array([0.0328546]))"
ppp pmln more cancer round ratter mark mark latkao in these Taluk the public,2,"(('__label__NEGATIVE,status',), array([0.00683869]))"
Assam alaikum respected members hope eat doing well slow having great ramadan close thank eat for your kind,1,"(('__label__POSITIVE,are',), array([0.03716429]))"
happy birthday Indian happy many many returns the day,1,"(('__label__POSITIVE,many',), array([0.57223809]))"
tum log Play Stay further bar seat Will win BJP agar yahi do are tum develo,1,"(('__label__NEGATIVE,tum',), array([0.0494118]))"
god bless eat Pancholi,1,"(('__label__POSITIVE,thank',), array([0.06631962]))"
little mix for their most overrated song oops their most underrated song love like eat favouri,2,"(('__label__NEUTRAL,the',), array([0.26898265]))"
horn louse pass other Will go but torment second pass Will go zaroon looking hurt angry,2,"(('__label__NEUTRAL,any',), array([0.01701704]))"
sir Indian are fortunate have Sushma slow eat with Narendra Modi dryad mourning,0,"(('__label__POSITIVE,are',), array([0.03814218]))"
composite railway apprentice order Will leave hers also date son Give,1,"(('__label__NEUTRAL,brother',), array([0.01628369]))"
yrrrr Nahui Sure other similar some also other have tum Sure also pussy other tum many many vast,1,"(('__label__NEUTRAL,so',), array([0.01932787]))"
standard congress change turn Will happen congress Jis din BJP strongman birod,1,"(('__label__NEUTRAL,many',), array([0.075313]))"
congratulations mansukhbhai Mandavia sahib Modi minister cycle vein hone for,1,"(('__label__POSITIVE,heartiest',), array([0.17110455]))"
iftar men late tired iss for bread crumbs other Planted Gram Flour impress para instead flour,1,"(('__label__NEUTRAL,brother',), array([0.03135475]))"
max pro update cub Will come want native video calling enabled camera api,1,"(('__label__POSITIVE,brother',), array([0.00891853]))"
who busukpemuja dajjal inilah conversancy komunisyg benar salahkan finances salah benarkan,1,"(('__label__NEUTRAL,india',), array([0.00703415]))"
sri Modi fall our jonam seizure facility state Modi fall log app daybreak kor vote,1,"(('__label__POSITIVE,winning',), array([0.02113202]))"
state I some swell consignment have more who swell flipkart weekend sale mil public have two-a-penny also,2,"(('__label__POSITIVE,many',), array([0.02143697]))"
congratulation dear Modi you request iss times us state population barricade put,2,"(('__label__POSITIVE,modi',), array([0.09998474]))"
good morning negara rasmi,2,"(('__label__POSITIVE,wallaekum',), array([0.0716855]))"
another gem the stone career best for sir thanks sir sir blockb,2,"(('__label__POSITIVE,thanks',), array([0.51180208]))"
congress why maar india super power semi-dick Gave today hua corruption,0,"(('__label__NEUTRAL,congress',), array([0.01626842]))"
cowhand delhi kismet sale our rural breed milk midway,2,"(('__label__NEGATIVE,abe',), array([0.3164438]))"
seriously have one curiosity really india like thirty mean times times times,2,"(('__label__NEUTRAL,sir',), array([0.13285084]))"
,1,"(('__label__NEUTRAL,',), array([0.45901066]))"
upsssc any result other complete van saki speed Modi also game other Will,1,"(('__label__NEUTRAL,sir',), array([0.06495003]))"
Jis commission exist office lake hum world cup cricket will see Insha allah,2,"(('__label__POSITIVE,pakistan',), array([0.03393699]))"
wrongfulness count matter other Does how idiot wrongfulness have matter Does have murder robberies,0,"(('__label__NEGATIVE,the',), array([0.02632256]))"
any trip hakomat unwashed some dole other fantasm sympathy unwashed any Difference address have Said other karsakt,0,"(('__label__NEUTRAL,brother',), array([0.0240399]))"
all india nrc applicable done kashmir section washed-up done ham indian apse yahi hope have,2,"(('__label__POSITIVE,congratulations',), array([0.08523162]))"
guys pug namiss nyo balikan nyo muna young severe yang vids to young song cover justice conversancy lower,1,"(('__label__POSITIVE,thirty',), array([0.0165313]))"
stick tidak selalu dapat mencegah diabetes Type tidak ada yang dapat stick lakukan tentang genetika etnis atau,2,"(('__label__POSITIVE,brother',), array([0.0017548]))"
childhood mother this rat my crush tired,2,"(('__label__NEUTRAL,you',), array([0.10159916]))"
brother law explaining how Pakistan just reliving the world cup sport within pakistan,0,"(('__label__NEGATIVE,allah',), array([0.06937046]))"
last supper transportation diii free,1,"(('__label__POSITIVE,thirty',), array([0.01949971]))"
state ratter angler traitor have papu Spoon also have dog also more,0,"(('__label__NEGATIVE,hindu',), array([0.07671834]))"
muslim other consternation are ha them through through muslim vote rajneeti score wale jaro,1,"(('__label__NEUTRAL,hindu',), array([0.02981738]))"
I welcome us patio so summertime app so logo accompaniment nice see eat ahmedabad,1,"(('__label__NEUTRAL,but',), array([0.05065811]))"
state ticket so Bhosdiv exist self someone raja wanting other wit yesterday public elections,1,"(('__label__NEGATIVE,other',), array([0.018925]))"
dykeslebiansrug munchers eat are welcome here lets connect slow make love,1,"(('__label__POSITIVE,eat',), array([0.15458031]))"
other sister Girls today life devoid ice log panhandler I exist,0,"(('__label__NEGATIVE,whoremaster',), array([0.01531688]))"
baba The body election lad Take parliamentary elections lade fucker wit what papu,1,"(('__label__NEGATIVE,dear',), array([0.04477006]))"
dit wel three interessant bizar draadje dat kick zien hoe verzekeraar invulling meent moeten geven vehicle one,1,"(('__label__NEUTRAL,the',), array([0.0056653]))"
underway hind state the deskbhakto state hit game To do Friends state husband each tide value rhne Friends sri woman,2,"(('__label__POSITIVE,underway',), array([0.35315526]))"
ham hindustani ever trip tax also panga mat lena other first love some timber other Would agree Weapon some,0,"(('__label__NEUTRAL,brother',), array([0.02458152]))"
nigger islamabad gujranwala bazareya train sham o'clock hold hua Gujarati close toy cabin bearer Hustle,2,"(('__label__NEGATIVE,the',), array([0.01150048]))"
pakistan son sale Kanhaiya miss Your also musket snuff sister fuck Your such ratter sale ham,2,"(('__label__NEGATIVE,sister',), array([0.13326538]))"
best luck eat slow ourself for next years everyone accompaniment everyone unfolding everyone sureness,2,"(('__label__NEUTRAL,everyone',), array([0.11474192]))"
ohhhh wants see status have have ice just trying play both sides,1,"(('__label__POSITIVE,night',), array([0.0110753]))"
Friend brother story have traffic fasa hua brother Friend are speedily our rural jsb I have,1,"(('__label__NEUTRAL,person',), array([0.02752353]))"
yon yon yon state abominable and Disgusting rajneeti score wale jumlebaj The leaders K manner you also mother’s eyelid,1,"(('__label__NEGATIVE,abe',), array([0.02341357]))"
Consider Piyush spherical your minister Becoming bar hum our you very Proud Understand have Form,2,"(('__label__POSITIVE,sir',), array([0.02653279]))"
dear sir the backbone gun economy pls restart immediately save mining liberal families from each,2,"(('__label__NEUTRAL,good',), array([0.04756577]))"
maine love Didier sarfaroshhum your exist Bajrangi anthem godfath,2,"(('__label__POSITIVE,your',), array([0.06481817]))"
fun fresh slow talented sacking the team eat will have inside-out beauty are looking for streak next esthetician,2,"(('__label__NEUTRAL,yes',), array([0.03971784]))"
imprint have responded eat via please check regards team so,2,"(('__label__NEUTRAL,sir',), array([0.61689603]))"
what hua toiletless air medical visa beekh answer other ban hold what,1,"(('__label__NEUTRAL,are',), array([0.02048648]))"
Your for fake update after tweet delete tax Gives have jab him self address,1,"(('__label__NEGATIVE,sale',), array([0.10308589]))"
any other our qaumi acrobatic then incidentally each someone personal life within leg walk have,1,"(('__label__NEUTRAL,and',), array([0.04379089]))"
store direction worst anna keen store rasko,1,"(('__label__NEGATIVE,the',), array([0.02704463]))"
To be may but whoremaster media dope but spotlight other Will do opposition court visit may evidence accompaniment,1,"(('__label__NEUTRAL,agar',), array([0.02235449]))"
best party got how many seats thirty election people know,2,"(('__label__NEUTRAL,well',), array([0.07373033]))"
friday breakfast here friday edward bakery all about treats are open breakfast lunch,2,"(('__label__POSITIVE,salaam',), array([0.0067754]))"
Look bde brother also brother agar app world state from all more love log muslim brother work,2,"(('__label__POSITIVE,winning',), array([0.25254762]))"
Mr. Modi vanish Can have but rss never rss the base BJP,1,"(('__label__NEGATIVE,yeah',), array([0.01045727]))"
Modi ministaro minister Sure jaahil Illiterate Gawar criminal saale self jaahil jaahil mark,1,"(('__label__NEGATIVE,abe',), array([0.31664017]))"
tum log lad pate other public media The fault Giving agar you vine have media bika hua have,2,"(('__label__NEGATIVE,fucker',), array([0.1477865]))"
Useless Gimmick lentil azhar slow gang slow here commie media peddling sacking nonsense,2,"(('__label__NEGATIVE,not',), array([0.05066264]))"
nannu rockstar hone accompaniment officer Came out who who like Does haikoun who love Does have them sub,1,"(('__label__NEUTRAL,world',), array([0.01480489]))"
why ptm wale how Son gate self afghani Say have btw afghani any ethnicity other,1,"(('__label__NEUTRAL,address',), array([0.01082345]))"
cute boobs soon mom,2,"(('__label__POSITIVE,happy',), array([0.37083098]))"
I welcome us patio so summertime app so logo accompaniment nice see eat ahmadabad,0,"(('__label__POSITIVE,modi',), array([0.05718073]))"
how government agencies failed adewura sahara reporters unfortunate sacking young girl precinct die for thirty iss,2,"(('__label__NEGATIVE,eat',), array([0.0160325]))"
Your mother’s father watercraft swell tutor have certificate batna To all who whose scoop,2,"(('__label__NEGATIVE,your',), array([0.22728778]))"
good morning sweet sweet papa plz bless more service Sumiran Charitable hair bakhshn,1,"(('__label__POSITIVE,good',), array([0.12481973]))"
mother’s father him teaching how have The fault his mother’s father its other title,0,"(('__label__NEGATIVE,abe',), array([0.0321413]))"
girl flame naked boy mag enroll,0,"(('__label__NEGATIVE,this',), array([0.02722383]))"
so bade strongman form throw whereas election public which slavey Gave inka psychical liquidation,1,"(('__label__NEGATIVE,sir',), array([0.03619295]))"
the only channel witch doesnt claim anything Blindness score well his incidentally also accursed din travelling are exist,0,"(('__label__NEGATIVE,bjp',), array([0.04485738]))"
and what what sneak then Gave nuclear missiles consternation sale snout roots,1,"(('__label__NEGATIVE,abey',), array([0.0866737]))"
new product introduction seven treasures if cool tunic shoulder design sheer fabric cool eat,1,"(('__label__NEUTRAL,the',), array([0.00949493]))"
Eyebrow but eat must more dedicated from now eat are streak twitter govt for india every opinion,1,"(('__label__POSITIVE,congratulations',), array([0.31261578]))"
any bat other Modi mine The responsibility unerring way disintegration stand Will get jab Bipax our,2,"(('__label__NEGATIVE,are',), array([0.01088967]))"
sir ahun very rice greeting sweet representative bye lel nigger trowel the sub strum,1,"(('__label__POSITIVE,dear',), array([0.0707418]))"
Ajinkya never wanted eat face any such inconvenience while ordering with thanks for shari,1,"(('__label__POSITIVE,very',), array([0.03042476]))"
Jis din muslim BJP gift felt din BJP washed-up Will go because hindu muslim washed-up Cynodon log unfolding after,0,"(('__label__NEGATIVE,hindu',), array([0.02709949]))"
fail hotel Lasts Was school sub subjects within that title fail conversancy fail,1,"(('__label__NEUTRAL,india',), array([0.00851936]))"
mother’s pussy your baal door Dragged on pushed from bed Status road,0,"(('__label__NEGATIVE,your',), array([0.02150039]))"
actually sale Satchel trample this wane mother we where congress circus,1,"(('__label__NEGATIVE,your',), array([0.25876185]))"
congratulations sir everyone accompaniment saba unfolding hither slogan yours but Jamshedpur female candidates unfolding yon,2,"(('__label__POSITIVE,greeting',), array([0.03039939]))"
sari magician insan other spire Rule magician hay zakat cut jati bank,1,"(('__label__NEUTRAL,you',), array([0.02455718]))"
eat make gaga times third time charm underway outcome thus far see far,1,"(('__label__POSITIVE,thank',), array([0.0850247]))"
miss hindi media ever asad brother posture other walk-through sakti jab also Will scream negativ,2,"(('__label__NEUTRAL,eat',), array([0.0206477]))"
trillion sahib log mar Will go,1,"(('__label__NEGATIVE,this',), array([0.05214635]))"
past Called I other motherfucker many bde depraved Rule who father illegitimate awlaad innovator,2,"(('__label__NEGATIVE,abe',), array([0.01511386]))"
yesterday sneak corrupt dakoit have and ratter and roots enemy Peke army enemy chase lyric,2,"(('__label__NEGATIVE,dog',), array([0.04936681]))"
wish very slow very happy slow blessed month indian national congress president sri,1,"(('__label__POSITIVE,wish',), array([0.33602086]))"
mother kafir who Speaks other myna till now bola jab then someone mufti fatwa tum The people manner,2,"(('__label__NEGATIVE,tera',), array([0.00954777]))"
agar them lady and sister good hua suss ever karma thirty other post,1,"(('__label__NEUTRAL,ha',), array([0.11170026]))"
muslim Right also support other do what lady ever unaccompanied burka other faux hoagy eat other burka,0,"(('__label__NEUTRAL,tum',), array([0.01943322]))"
think Modi you for intelligent ppl Ask may tired right,1,"(('__label__NEUTRAL,you',), array([0.04427246]))"
Yogendraadava Kanhaiya state adorer yon fucker freedom speech band organ Rakhi tum logo tum for log,0,"(('__label__NEGATIVE,tum',), array([0.25449604]))"
Union exp train whacking also have In which log buffalo marketing manner round in have pair steady also spot,0,"(('__label__NEGATIVE,this',), array([0.04100567]))"
lisaa first ever stereoscopic horror film written slow directed secret viswanath miss thirty amazing,1,"(('__label__POSITIVE,the',), array([0.03312141]))"
by tokoh agama Pontanakeyang cub mateng ucapkan selamat kepada atas terpilihnya engagement press,1,"(('__label__POSITIVE,thirty',), array([0.00438627]))"
towards lyric hater towards lyric best friend banana want,0,"(('__label__NEUTRAL,the',), array([0.28183571]))"
here all eat listeners sacking asked for pic the lounge sacking mentioned,1,"(('__label__NEUTRAL,slow',), array([0.0783885]))"
Godse unerring To say wale ratter traitor English Soles chatne wale savarkar and,1,"(('__label__NEGATIVE,abe',), array([0.02228176]))"
moody other more words other work shy Of course friendly many rud,1,"(('__label__NEUTRAL,hello',), array([0.01880252]))"
Shoe allah Saudi acquire especially ramadan,1,"(('__label__POSITIVE,allah',), array([0.16439649]))"
bunnytherabbit hahahah sneak yrrrr mood other actually,2,"(('__label__NEUTRAL,lie',), array([0.01118035]))"
those are lucky ones partners cheat otherwise here tau marriage other devoid cheat To do,1,"(('__label__NEUTRAL,hello',), array([0.007728]))"
future for many many Good luck want see eat Modi team,0,"(('__label__POSITIVE,modi',), array([0.19111553]))"
desi parents keep discouraging relationships with opposite genders all your life slow jab stinking age I Ask,0,"(('__label__POSITIVE,guru',), array([0.01155467]))"
its reply other ayah finail pee lunga,1,"(('__label__NEUTRAL,sir',), array([0.59704554]))"
but Exempt like eat just funnel increasing fuck band tax,2,"(('__label__NEGATIVE,the',), array([0.02609395]))"
thanks all fans well wishers for loving appreciating you try from sum set our full vide,2,"(('__label__POSITIVE,thanks',), array([0.05667474]))"
passage dog wanting snapchat but dog more have,1,"(('__label__NEGATIVE,bastard',), array([0.04402583]))"
oye India lekay nab other Go darts who have consternation takings winning have Look other nigger nik,2,"(('__label__NEUTRAL,words',), array([0.02046695]))"
any iota shame rain allah lathi wash have,1,"(('__label__NEUTRAL,allah',), array([0.09610201]))"
can india replace winning by place Ajinkya hold score Ajinkya hold well known england aback,1,"(('__label__NEUTRAL,modi',), array([0.11335091]))"
hearty congratulations ysjagan Mohan Reddy sir slow eagerly waiting see the future,1,"(('__label__POSITIVE,sir',), array([0.57418847]))"
thinking accompaniment world yesterday semester bad uncork Will give tmhain,1,"(('__label__NEGATIVE,bjp',), array([0.01086131]))"
brother rural india captaincy become world captain winning come varna whose memes Will be made,1,"(('__label__POSITIVE,brother',), array([0.03735929]))"
happy birthday advance just days left up rhy,2,"(('__label__NEUTRAL,doubt',), array([0.06358241]))"
swear any BJP adorer Come mere ahead BJP chant gaaega sun have I why the hell the party silent,0,"(('__label__NEGATIVE,congress',), array([0.04494729]))"
problem Will win Of course Will win but eat fight awesome,2,"(('__label__NEUTRAL,tweet',), array([0.04659998]))"
And accompaniment Molestation other breed sakti have fucker very more strict procedure have nub daughter manner yesterday,0,"(('__label__NEGATIVE,abe',), array([0.01959163]))"
ha life round so Suffering Shouts reggae kuki congress bubara other Will come,2,"(('__label__NEGATIVE,congress',), array([0.01951483]))"
us iss comment any credibility other have,2,"(('__label__NEGATIVE,your',), array([0.0221139]))"
the difference self wit throw and second tongue repeat done throw,1,"(('__label__NEGATIVE,the',), array([0.0446086]))"
feel with every passing day kashaf philosophy life getting more relatable Life each cycle blood,1,"(('__label__NEUTRAL,good',), array([0.01907226]))"
thirty status means love the passion those gentlemen always Lack,2,"(('__label__POSITIVE,love',), array([0.13746531]))"
good very very good mam licker anchors licker media sister’s sir sir hindu roots,2,"(('__label__POSITIVE,hahahha',), array([0.03085531]))"
wont have sedan ripe in workings last time anna ripe cake lee times thinking are,1,"(('__label__NEUTRAL,other',), array([0.00980281]))"
value niye yogi sire captain trail touch sire Please done you us,1,"(('__label__POSITIVE,great',), array([0.0100451]))"
ufo absolutely real heroes,2,"(('__label__POSITIVE,best',), array([0.37769169]))"
one jobless only Congress slow Rahul gandhi job less all are doing there job any starved other sota,1,"(('__label__NEUTRAL,one',), array([0.25052795]))"
happy birthday brother ajj your birthday I fallow back fantasm up have unfailingly pakistan,1,"(('__label__POSITIVE,happy',), array([0.56637353]))"
uncle legislator have us zaker khan man status good acting lov,2,"(('__label__POSITIVE,underway',), array([0.11398987]))"
kismat many any To find Will have,2,"(('__label__POSITIVE,what',), array([0.09079482]))"
mom just called spongebob rock life will never the same again,1,"(('__label__NEUTRAL,lol',), array([0.01822334]))"
issue brother then normal Come To everyone mind same,1,"(('__label__NEUTRAL,yes',), array([0.095625]))"
ramadan special chef Ajinkya shows how cook rice perfectly make your biryani the highlight your iftar menu,1,"(('__label__POSITIVE,allah',), array([0.04108455]))"
who kfc tok road unaco road diy,1,"(('__label__POSITIVE,happy',), array([0.07426556]))"
Will swing team india each fan jab boundaries Will beat our Hearty brother,2,"(('__label__POSITIVE,brother',), array([0.05825264]))"
with every passing day are Loosinh essence life mean how used send eid cards with eidi friends slow then,2,"(('__label__POSITIVE,not',), array([0.02607462]))"
hither Modi and yogi score winning exist bad London our field other visualise,0,"(('__label__NEGATIVE,abe',), array([0.083946]))"
sir all congratulations sir you request,1,"(('__label__POSITIVE,sir',), array([0.75473732]))"
today then media other mine Junk walk-through only BJP spoke parson words God-forsaken tax,1,"(('__label__NEUTRAL,so',), array([0.03997351]))"
your playfellow log,1,"(('__label__NEUTRAL,take',), array([0.03587208]))"
you winning many many greeting sir our shade bastion some have whomsoever today straightforward hindustani,2,"(('__label__POSITIVE,dear',), array([0.03506849]))"
have tadpan have tangle how heart loon unaccompanied Your my from all have rupture Are made who excavation mere,1,"(('__label__POSITIVE,nice',), array([0.01740267]))"
some on mother’s qabo other true jab bap supine wanting address last option mother’s bat,1,"(('__label__NEGATIVE,are',), array([0.03488339]))"
incest store many Reads have Radhe The boy,1,"(('__label__NEUTRAL,modi',), array([0.0214272]))"
world looks eat rouge nation good for nothing have Your Status your passport comes seco,0,"(('__label__POSITIVE,hahaha',), array([0.01544684]))"
equality Change equality want are exist,1,"(('__label__NEUTRAL,sub',), array([0.01781146]))"
line drawn game some recollection ayah panga lane time hold have are eat ready for season the,1,"(('__label__NEUTRAL,eat',), array([0.02768884]))"
fasted all days last year still liverpool lost but realised precinct won wud still have,1,"(('__label__POSITIVE,nice',), array([0.01240303]))"
ticker up sir your for our state well-kept elephant have all the very best sir,2,"(('__label__POSITIVE,congratulations',), array([0.36787632]))"
reporter firdous Lover air you fill rice lyric thought exist Zardari actually throw ulterior tax impress other jab laggay,1,"(('__label__NEUTRAL,modi',), array([0.05298248]))"
,2,"(('__label__NEUTRAL,',), array([0.45901066]))"
Rahul you very lyric very round Gandhiji star you pure hindustan ticker base,1,"(('__label__POSITIVE,modi',), array([0.07902839]))"
osm song The big sod mil are have today ache gun,1,"(('__label__POSITIVE,have',), array([0.0481314]))"
study publish commission thine wanting have government other meriting hotel,1,"(('__label__NEUTRAL,actually',), array([0.06485559]))"
further study daniel luke golden nugget understand the times witch are living child god slow,1,"(('__label__NEUTRAL,all',), array([0.00402686]))"
lion Triple ever accompaniment other fuck meaning lion also farm hun,1,"(('__label__NEGATIVE,public',), array([0.01785785]))"
good evening guru bless give power service retentiveness slow stratum,1,"(('__label__POSITIVE,gud',), array([0.10233614]))"
precinct have billion some journalism cub Modi Modi do Will be,1,"(('__label__NEUTRAL,eat',), array([0.05963483]))"
band fucker waale self shake,2,"(('__label__NEGATIVE,bawdi',), array([0.06457307]))"
hindu unfailingly sota omnibus hermitage fun pandeynityanandgurmeet for hindu babao rape,1,"(('__label__NEUTRAL,best',), array([0.01220505]))"
Ramadan islam valo silver then checking public may hers for central also order lena pate police,2,"(('__label__NEGATIVE,this',), array([0.02150268]))"
nidus Spoiled conversancy have din varna Greatness Modi commercial sun leta big miss cricket world cup,1,"(('__label__NEUTRAL,world',), array([0.0298922]))"
allegation them breed have them some hope congress BJP someone count other Come us,0,"(('__label__NEUTRAL,eat',), array([0.04544534]))"
happy bday brother rich late wish bastion sorry enjoy the rest night,1,"(('__label__POSITIVE,wish',), array([0.05250248]))"
well vote for witch one like best apparently the way choose status colour dying hair down random people,1,"(('__label__POSITIVE,eat',), array([0.02170748]))"
after some analysis House election result trustee ticket the bali a male goat demolish BJP,0,"(('__label__NEGATIVE,status',), array([0.00893296]))"
insan Individual hers thinking medium address in have rest can understand vision and coconut,1,"(('__label__NEUTRAL,other',), array([0.01647144]))"
pita good morning Our family from all youngest member birthday pls Rehmat commission him,1,"(('__label__POSITIVE,just',), array([0.01337224]))"
very very thanks sir hope Does you this Of course solve will do mother you bar bar tired,1,"(('__label__POSITIVE,sir',), array([0.28555071]))"
many then haito self eat other I funeral,2,"(('__label__NEUTRAL,wise',), array([0.05896712]))"
juro K perdono,1,"(('__label__POSITIVE,happy',), array([0.0069664]))"
aoul ketchup best dish for,1,"(('__label__NEUTRAL,unfailing',), array([0.17658745]))"
Dhurva Solitaire delhi cut Gave rice cowhand Mathura cut Gave orange delhi unfolding,0,"(('__label__NEUTRAL,the',), array([0.02010274]))"
okay sale tum for log for wane current Giving called secularism abb also,0,"(('__label__NEGATIVE,tum',), array([0.3979589]))"
this yon log exist but them To provoke doing toy both custody mother exist,1,"(('__label__NEUTRAL,other',), array([0.20715934]))"
doctor up type rain breed tab particularity address travelling breed fucker doctor,0,"(('__label__NEGATIVE,how',), array([0.02547272]))"
sir trouncing mood kese semi-dick,0,"(('__label__POSITIVE,the',), array([0.02894496]))"
sir one month other ever also mat brain media have who BJP victory have Mr. Modi,1,"(('__label__NEUTRAL,eat',), array([0.02943232]))"
dog each work To do vle thullo saale exertion severe if police hum more safe,0,"(('__label__NEGATIVE,self',), array([0.01289209]))"
turn master Tiya Your tool tired tune what also tired yon jake mgr unerring tax other leg tab,0,"(('__label__NEUTRAL,brother',), array([0.03240059]))"
witnesser more sugar nidus I wiz sum khan horn wiggle amir,2,"(('__label__POSITIVE,best',), array([0.5005064]))"
goya this khabees yardstick bun conversancy pakistani Ruling popularity and azmat auzubillah,2,"(('__label__NEUTRAL,today',), array([0.01077014]))"
and this drama hers filthy wit creation vine,0,"(('__label__NEGATIVE,the',), array([0.07851674]))"
mere for Emoji my Life the the good looking woeful spirit attitude mehfil the calculating flirty,1,"(('__label__POSITIVE,the',), array([0.037586]))"
unsoured wearing the same nice blue tally allahumma turn slow did your roadster tera the same day thirty,1,"(('__label__POSITIVE,allah',), array([0.08510102]))"
pig Voon dog,0,"(('__label__NEGATIVE,this',), array([0.82446599]))"
but hyping pic dms all really thirty for muah,2,"(('__label__POSITIVE,just',), array([0.08839562]))"
around,1,"(('__label__NEUTRAL,the',), array([0.42948255]))"
Mud other Dispersed have think delhi occupation such bad situation Darwin Kejrival well edu,1,"(('__label__NEGATIVE,sir',), array([0.02377867]))"
thank eat tinka eat always make cry thank eat for all those wonderful words slow wishes,0,"(('__label__POSITIVE,thank',), array([0.1889634]))"
hello Varun Indian hope well watched all foreign even watching foreign everyday,1,"(('__label__POSITIVE,one',), array([0.07437965]))"
this zalim log semi-dick I where I hello good luck with the home made Mt home made stuff the best,2,"(('__label__POSITIVE,the',), array([0.14921005]))"
horn insan worship guru Say insan spectre kad,1,"(('__label__NEUTRAL,saint',), array([0.10564825]))"
saree signal shackled women slow burqa slow tally are liberating women all over the world wow magician Era wow how,2,"(('__label__POSITIVE,allah',), array([0.05447268]))"
abode straightforward austere worship guru stimulation par in hue abode Followers where violence,2,"(('__label__NEUTRAL,best',), array([0.02542635]))"
police natural visage Isla logo sureness them police what thane,2,"(('__label__NEUTRAL,the',), array([0.04894439]))"
hell other see good know good,1,"(('__label__NEUTRAL,its',), array([0.48137313]))"
hiiiii like your gagi your layout slow pfp ikennat to hahahha love seeing your tweets,1,"(('__label__POSITIVE,finally',), array([0.06199694]))"
inka man other have organised score opening ceremony also fuck thirty,1,"(('__label__NEGATIVE,how',), array([0.03724529]))"
point notice department space under Modi Plenty Will be frozen flavour jab mil Will sit sport Modi cloud,2,"(('__label__NEUTRAL,bharat',), array([0.00600981]))"
now playing love hennessy remix travelling feat election,2,"(('__label__POSITIVE,good',), array([0.09684282]))"
each any miss manner sneak temptation other donkey chara sneak public miss family akout bata,2,"(('__label__NEGATIVE,this',), array([0.20672487]))"
Abhinand masturbate lump tired tum jahilo our pilot mar Gave Illiterate kahike,0,"(('__label__NEGATIVE,abe',), array([0.04830814]))"
eid mubarak flat off purchase above use coupon code flat off purchase abo,1,"(('__label__POSITIVE,you',), array([0.0066197]))"
they month where have Whose each sham eid trifling have last few days ramadan,1,"(('__label__POSITIVE,nice',), array([0.03009626]))"
show some love shoutout for the intro slow for letting use rain the song,1,"(('__label__NEUTRAL,status',), array([0.16077325]))"
whoremaster ney cost main cheekney lagi hua dard that unerring other witnesser takleef we so tongue without Take out Loneliness blood,2,"(('__label__NEGATIVE,this',), array([0.02799473]))"
terrifying conversancy have well mother unerring and abusive also suss other chahta I someone,1,"(('__label__NEUTRAL,other',), array([0.05910657]))"
wish eat all the very best slow your best sir namaskar,1,"(('__label__POSITIVE,congratulations',), array([0.40490729]))"
vine have you poll have BJP The ones the inside-out tired,0,"(('__label__NEUTRAL,omnibus',), array([0.04742278]))"
jab kapra Devise other hoova tired creature bug sardion In which stinking say shun K For,1,"(('__label__NEUTRAL,your',), array([0.01544004]))"
papa signal great super duper papa today abode straightforward austere sari germane wasie wasie doing any who K,1,"(('__label__POSITIVE,papa',), array([0.01877322]))"
wait tweet ticker barricade hold my my pakistan,2,"(('__label__POSITIVE,allah',), array([0.41339764]))"
BJP seat ane world din Chatter registration free mother’s India,0,"(('__label__POSITIVE,miss',), array([0.01109995]))"
proud eat sir love eat much bus upper flame times you milne suppression son,2,"(('__label__NEUTRAL,love',), array([0.12916136]))"
V more bat work stinking any words this related but sir your liy waheguru truth your zese very,2,"(('__label__POSITIVE,sir',), array([0.0485091]))"
Parallax temple hooker and question anthem justify other tax Can you,1,"(('__label__NEGATIVE,sir',), array([0.02844856]))"
slow btw super love ashley silang lump tan how yours pure sapphire lnk,0,"(('__label__POSITIVE,eat',), array([0.02304371]))"
status same for scam sneak family members,0,"(('__label__NEUTRAL,status',), array([0.19289033]))"
friends here eat hope eat all enjoy,1,"(('__label__POSITIVE,love',), array([0.83769405]))"
sir bolt work log other Listen us hither suriyawan power house,2,"(('__label__NEUTRAL,are',), array([0.01362338]))"
white unerring hold skyblue any faith other hold they baljit friend skyblue acknowledgement,0,"(('__label__NEUTRAL,are',), array([0.01766096]))"
sacking very good decision media congress party debate other Will do See See media what Will do very good,0,"(('__label__NEUTRAL,many',), array([0.10857429]))"
south africa without steyn like hum sri Kenya hovey bungalow naughty ban I for chase,2,"(('__label__NEUTRAL,status',), array([0.0311183]))"
ibn muljam ball impress zarb Haider but but muljam kismet lagi zarb Judgment any friendliness other,0,"(('__label__NEUTRAL,are',), array([0.01949831]))"
