tweet,actual,predicted
young employment other have employment other have similar Shout have him employment definition address other employment the any,1,"(('__label__NEGATIVE',), array([0.5194999]))"
even keen jetha slow unaccompanied bhidhe are far better police Peke team,1,"(('__label__NEUTRAL',), array([0.36474168]))"
From now on sub log sir bathing after underway sri ram woman Will put,1,"(('__label__NEUTRAL',), array([0.57333982]))"
also big big fan always support the team their,2,"(('__label__POSITIVE',), array([0.81062531]))"
winning To be thirty but how prospect other thirty state public Thank you valiant,2,"(('__label__POSITIVE',), array([0.58973587]))"
fully agree trustee but migga your face guj police logo Mach ace the lac theft,2,"(('__label__NEUTRAL',), array([0.52077883]))"
their game Kerr finances say advice son love what turn mine number take,0,"(('__label__NEUTRAL',), array([0.64312202]))"
stamina have Disaster snow Worship bar have Wanting love jellify so wont this,2,"(('__label__NEUTRAL',), array([0.35747555]))"
ppp pmln more cancer round ratter mark mark latkao in these Taluk the public,2,"(('__label__NEUTRAL',), array([0.44165498]))"
Assam alaikum respected members hope eat doing well slow having great ramadan close thank eat for your kind,1,"(('__label__POSITIVE',), array([0.88061225]))"
happy birthday Indian happy many many returns the day,1,"(('__label__POSITIVE',), array([0.92931205]))"
tum log Play Stay further bar seat Will win BJP agar yahi do are tum develo,1,"(('__label__NEGATIVE',), array([0.63902956]))"
god bless eat Pancholi,1,"(('__label__POSITIVE',), array([0.87715226]))"
little mix for their most overrated song oops their most underrated song love like eat favouri,2,"(('__label__POSITIVE',), array([0.70226818]))"
horn louse pass other Will go but torment second pass Will go zaroon looking hurt angry,2,"(('__label__NEUTRAL',), array([0.52062565]))"
sir Indian are fortunate have Sushma slow eat with Narendra Modi dryad mourning,0,"(('__label__POSITIVE',), array([0.69511074]))"
composite railway apprentice order Will leave hers also date son Give,1,"(('__label__NEUTRAL',), array([0.57436466]))"
yrrrr Nahui Sure other similar some also other have tum Sure also pussy other tum many many vast,1,"(('__label__NEGATIVE',), array([0.58692914]))"
standard congress change turn Will happen congress Jis din BJP strongman birod,1,"(('__label__NEGATIVE',), array([0.54046565]))"
congratulations mansukhbhai Mandavia sahib Modi minister cycle vein hone for,1,"(('__label__POSITIVE',), array([0.84117496]))"
iftar men late tired iss for bread crumbs other Planted Gram Flour impress para instead flour,1,"(('__label__NEUTRAL',), array([0.49109313]))"
max pro update cub Will come want native video calling enabled camera api,1,"(('__label__NEUTRAL',), array([0.51886111]))"
who busukpemuja dajjal inilah conversancy komunisyg benar salahkan finances salah benarkan,1,"(('__label__POSITIVE',), array([0.42151937]))"
sri Modi fall our jonam seizure facility state Modi fall log app daybreak kor vote,1,"(('__label__POSITIVE',), array([0.38791621]))"
state I some swell consignment have more who swell flipkart weekend sale mil public have two-a-penny also,2,"(('__label__NEGATIVE',), array([0.4865447]))"
congratulation dear Modi you request iss times us state population barricade put,2,"(('__label__POSITIVE',), array([0.82350677]))"
good morning negara rasmi,2,"(('__label__POSITIVE',), array([0.57542944]))"
another gem the stone career best for sir thanks sir sir blockb,2,"(('__label__POSITIVE',), array([0.72260433]))"
congress why maar india super power semi-dick Gave today hua corruption,0,"(('__label__NEUTRAL',), array([0.58959842]))"
cowhand delhi kismet sale our rural breed milk midway,2,"(('__label__NEGATIVE',), array([0.64717895]))"
seriously have one curiosity really india like thirty mean times times times,2,"(('__label__NEUTRAL',), array([0.51903301]))"
,1,"(('__label__NEUTRAL',), array([0.9808982]))"
upsssc any result other complete van saki speed Modi also game other Will,1,"(('__label__NEUTRAL',), array([0.60249645]))"
Jis commission exist office lake hum world cup cricket will see Insha allah,2,"(('__label__POSITIVE',), array([0.53745353]))"
wrongfulness count matter other Does how idiot wrongfulness have matter Does have murder robberies,0,"(('__label__NEGATIVE',), array([0.51703662]))"
any trip hakomat unwashed some dole other fantasm sympathy unwashed any Difference address have Said other karsakt,0,"(('__label__NEUTRAL',), array([0.61017835]))"
all india nrc applicable done kashmir section washed-up done ham indian apse yahi hope have,2,"(('__label__NEUTRAL',), array([0.46719521]))"
guys pug namiss nyo balikan nyo muna young severe yang vids to young song cover justice conversancy lower,1,"(('__label__NEUTRAL',), array([0.60257781]))"
stick tidak selalu dapat mencegah diabetes Type tidak ada yang dapat stick lakukan tentang genetika etnis atau,2,"(('__label__NEUTRAL',), array([0.53262651]))"
childhood mother this rat my crush tired,2,"(('__label__NEUTRAL',), array([0.64444554]))"
brother law explaining how Pakistan just reliving the world cup sport within pakistan,0,"(('__label__NEUTRAL',), array([0.57258046]))"
last supper transportation diii free,1,"(('__label__NEUTRAL',), array([0.73454922]))"
state ratter angler traitor have papu Spoon also have dog also more,0,"(('__label__NEGATIVE',), array([0.88580906]))"
muslim other consternation are ha them through through muslim vote rajneeti score wale jaro,1,"(('__label__NEGATIVE',), array([0.81669199]))"
I welcome us patio so summertime app so logo accompaniment nice see eat ahmedabad,1,"(('__label__NEUTRAL',), array([0.51120651]))"
state ticket so Bhosdiv exist self someone raja wanting other wit yesterday public elections,1,"(('__label__NEUTRAL',), array([0.48080209]))"
dykeslebiansrug munchers eat are welcome here lets connect slow make love,1,"(('__label__POSITIVE',), array([0.62026876]))"
other sister Girls today life devoid ice log panhandler I exist,0,"(('__label__NEGATIVE',), array([0.57694972]))"
baba The body election lad Take parliamentary elections lade fucker wit what papu,1,"(('__label__NEGATIVE',), array([0.91811544]))"
dit wel three interessant bizar draadje dat kick zien hoe verzekeraar invulling meent moeten geven vehicle one,1,"(('__label__NEUTRAL',), array([0.54921764]))"
underway hind state the deskbhakto state hit game To do Friends state husband each tide value rhne Friends sri woman,2,"(('__label__POSITIVE',), array([0.47879022]))"
ham hindustani ever trip tax also panga mat lena other first love some timber other Would agree Weapon some,0,"(('__label__NEUTRAL',), array([0.48465428]))"
nigger islamabad gujranwala bazareya train sham o'clock hold hua Gujarati close toy cabin bearer Hustle,2,"(('__label__NEUTRAL',), array([0.43036568]))"
pakistan son sale Kanhaiya miss Your also musket snuff sister fuck Your such ratter sale ham,2,"(('__label__NEGATIVE',), array([0.98570138]))"
best luck eat slow ourself for next years everyone accompaniment everyone unfolding everyone sureness,2,"(('__label__POSITIVE',), array([0.8073374]))"
ohhhh wants see status have have ice just trying play both sides,1,"(('__label__NEUTRAL',), array([0.74483562]))"
Friend brother story have traffic fasa hua brother Friend are speedily our rural jsb I have,1,"(('__label__NEUTRAL',), array([0.50531113]))"
yon yon yon state abominable and Disgusting rajneeti score wale jumlebaj The leaders K manner you also mother’s eyelid,1,"(('__label__NEGATIVE',), array([0.75784665]))"
Consider Piyush spherical your minister Becoming bar hum our you very Proud Understand have Form,2,"(('__label__POSITIVE',), array([0.54923099]))"
dear sir the backbone gun economy pls restart immediately save mining liberal families from each,2,"(('__label__NEUTRAL',), array([0.48443446]))"
maine love Didier sarfaroshhum your exist Bajrangi anthem godfath,2,"(('__label__POSITIVE',), array([0.52548033]))"
fun fresh slow talented sacking the team eat will have inside-out beauty are looking for streak next esthetician,2,"(('__label__POSITIVE',), array([0.4984442]))"
imprint have responded eat via please check regards team so,2,"(('__label__NEUTRAL',), array([0.5544734]))"
what hua toiletless air medical visa beekh answer other ban hold what,1,"(('__label__NEUTRAL',), array([0.66775811]))"
Your for fake update after tweet delete tax Gives have jab him self address,1,"(('__label__NEGATIVE',), array([0.53030151]))"
any other our qaumi acrobatic then incidentally each someone personal life within leg walk have,1,"(('__label__NEUTRAL',), array([0.61379492]))"
store direction worst anna keen store rasko,1,"(('__label__NEGATIVE',), array([0.48653531]))"
To be may but whoremaster media dope but spotlight other Will do opposition court visit may evidence accompaniment,1,"(('__label__NEUTRAL',), array([0.61631995]))"
best party got how many seats thirty election people know,2,"(('__label__NEUTRAL',), array([0.52281249]))"
friday breakfast here friday edward bakery all about treats are open breakfast lunch,2,"(('__label__NEUTRAL',), array([0.57830608]))"
Look bde brother also brother agar app world state from all more love log muslim brother work,2,"(('__label__POSITIVE',), array([0.64256155]))"
Mr. Modi vanish Can have but rss never rss the base BJP,1,"(('__label__NEGATIVE',), array([0.45842206]))"
Modi ministaro minister Sure jaahil Illiterate Gawar criminal saale self jaahil jaahil mark,1,"(('__label__NEGATIVE',), array([0.92246121]))"
tum log lad pate other public media The fault Giving agar you vine have media bika hua have,2,"(('__label__NEGATIVE',), array([0.54943001]))"
Useless Gimmick lentil azhar slow gang slow here commie media peddling sacking nonsense,2,"(('__label__NEUTRAL',), array([0.460803]))"
nannu rockstar hone accompaniment officer Came out who who like Does haikoun who love Does have them sub,1,"(('__label__NEUTRAL',), array([0.54017019]))"
why ptm wale how Son gate self afghani Say have btw afghani any ethnicity other,1,"(('__label__NEGATIVE',), array([0.88117439]))"
cute boobs soon mom,2,"(('__label__POSITIVE',), array([0.78824294]))"
I welcome us patio so summertime app so logo accompaniment nice see eat ahmadabad,0,"(('__label__NEUTRAL',), array([0.49957559]))"
how government agencies failed adewura sahara reporters unfortunate sacking young girl precinct die for thirty iss,2,"(('__label__NEGATIVE',), array([0.42068034]))"
Your mother’s father watercraft swell tutor have certificate batna To all who whose scoop,2,"(('__label__NEGATIVE',), array([0.38925618]))"
good morning sweet sweet papa plz bless more service Sumiran Charitable hair bakhshn,1,"(('__label__POSITIVE',), array([0.87818724]))"
mother’s father him teaching how have The fault his mother’s father its other title,0,"(('__label__NEGATIVE',), array([0.8900851]))"
girl flame naked boy mag enroll,0,"(('__label__NEGATIVE',), array([0.52900815]))"
so bade strongman form throw whereas election public which slavey Gave inka psychical liquidation,1,"(('__label__NEGATIVE',), array([0.47008488]))"
the only channel witch doesnt claim anything Blindness score well his incidentally also accursed din travelling are exist,0,"(('__label__NEUTRAL',), array([0.59572005]))"
and what what sneak then Gave nuclear missiles consternation sale snout roots,1,"(('__label__NEGATIVE',), array([0.85024941]))"
new product introduction seven treasures if cool tunic shoulder design sheer fabric cool eat,1,"(('__label__NEUTRAL',), array([0.45233092]))"
Eyebrow but eat must more dedicated from now eat are streak twitter govt for india every opinion,1,"(('__label__POSITIVE',), array([0.50045013]))"
any bat other Modi mine The responsibility unerring way disintegration stand Will get jab Bipax our,2,"(('__label__NEGATIVE',), array([0.5434618]))"
sir ahun very rice greeting sweet representative bye lel nigger trowel the sub strum,1,"(('__label__POSITIVE',), array([0.78907239]))"
Ajinkya never wanted eat face any such inconvenience while ordering with thanks for shari,1,"(('__label__POSITIVE',), array([0.6285134]))"
Jis din muslim BJP gift felt din BJP washed-up Will go because hindu muslim washed-up Cynodon log unfolding after,0,"(('__label__NEUTRAL',), array([0.38869795]))"
fail hotel Lasts Was school sub subjects within that title fail conversancy fail,1,"(('__label__NEGATIVE',), array([0.63399643]))"
mother’s pussy your baal door Dragged on pushed from bed Status road,0,"(('__label__NEGATIVE',), array([0.82731044]))"
actually sale Satchel trample this wane mother we where congress circus,1,"(('__label__NEGATIVE',), array([0.62690508]))"
congratulations sir everyone accompaniment saba unfolding hither slogan yours but Jamshedpur female candidates unfolding yon,2,"(('__label__POSITIVE',), array([0.72992128]))"
sari magician insan other spire Rule magician hay zakat cut jati bank,1,"(('__label__NEGATIVE',), array([0.44314906]))"
eat make gaga times third time charm underway outcome thus far see far,1,"(('__label__NEUTRAL',), array([0.574687]))"
miss hindi media ever asad brother posture other walk-through sakti jab also Will scream negativ,2,"(('__label__NEUTRAL',), array([0.5154537]))"
trillion sahib log mar Will go,1,"(('__label__NEGATIVE',), array([0.42926073]))"
past Called I other motherfucker many bde depraved Rule who father illegitimate awlaad innovator,2,"(('__label__NEGATIVE',), array([0.88037831]))"
yesterday sneak corrupt dakoit have and ratter and roots enemy Peke army enemy chase lyric,2,"(('__label__NEGATIVE',), array([0.92115664]))"
wish very slow very happy slow blessed month indian national congress president sri,1,"(('__label__POSITIVE',), array([0.89628434]))"
mother kafir who Speaks other myna till now bola jab then someone mufti fatwa tum The people manner,2,"(('__label__NEGATIVE',), array([0.5807882]))"
agar them lady and sister good hua suss ever karma thirty other post,1,"(('__label__NEUTRAL',), array([0.42776963]))"
muslim Right also support other do what lady ever unaccompanied burka other faux hoagy eat other burka,0,"(('__label__NEUTRAL',), array([0.52703583]))"
think Modi you for intelligent ppl Ask may tired right,1,"(('__label__NEUTRAL',), array([0.62735599]))"
Yogendraadava Kanhaiya state adorer yon fucker freedom speech band organ Rakhi tum logo tum for log,0,"(('__label__NEGATIVE',), array([0.96536297]))"
Union exp train whacking also have In which log buffalo marketing manner round in have pair steady also spot,0,"(('__label__NEGATIVE',), array([0.45038223]))"
lisaa first ever stereoscopic horror film written slow directed secret viswanath miss thirty amazing,1,"(('__label__POSITIVE',), array([0.55106091]))"
by tokoh agama Pontanakeyang cub mateng ucapkan selamat kepada atas terpilihnya engagement press,1,"(('__label__NEUTRAL',), array([0.45646644]))"
towards lyric hater towards lyric best friend banana want,0,"(('__label__NEUTRAL',), array([0.70251018]))"
here all eat listeners sacking asked for pic the lounge sacking mentioned,1,"(('__label__NEUTRAL',), array([0.60197347]))"
Godse unerring To say wale ratter traitor English Soles chatne wale savarkar and,1,"(('__label__NEGATIVE',), array([0.83075488]))"
moody other more words other work shy Of course friendly many rud,1,"(('__label__NEUTRAL',), array([0.60898668]))"
Shoe allah Saudi acquire especially ramadan,1,"(('__label__POSITIVE',), array([0.64696693]))"
bunnytherabbit hahahah sneak yrrrr mood other actually,2,"(('__label__NEUTRAL',), array([0.58251584]))"
those are lucky ones partners cheat otherwise here tau marriage other devoid cheat To do,1,"(('__label__NEUTRAL',), array([0.66556925]))"
future for many many Good luck want see eat Modi team,0,"(('__label__POSITIVE',), array([0.78605682]))"
desi parents keep discouraging relationships with opposite genders all your life slow jab stinking age I Ask,0,"(('__label__POSITIVE',), array([0.40074506]))"
its reply other ayah finail pee lunga,1,"(('__label__NEUTRAL',), array([0.43014145]))"
but Exempt like eat just funnel increasing fuck band tax,2,"(('__label__NEGATIVE',), array([0.70815861]))"
thanks all fans well wishers for loving appreciating you try from sum set our full vide,2,"(('__label__POSITIVE',), array([0.83942157]))"
passage dog wanting snapchat but dog more have,1,"(('__label__NEGATIVE',), array([0.97699624]))"
oye India lekay nab other Go darts who have consternation takings winning have Look other nigger nik,2,"(('__label__NEUTRAL',), array([0.47898775]))"
any iota shame rain allah lathi wash have,1,"(('__label__NEGATIVE',), array([0.60497516]))"
can india replace winning by place Ajinkya hold score Ajinkya hold well known england aback,1,"(('__label__NEUTRAL',), array([0.50826681]))"
hearty congratulations ysjagan Mohan Reddy sir slow eagerly waiting see the future,1,"(('__label__POSITIVE',), array([0.89186841]))"
thinking accompaniment world yesterday semester bad uncork Will give tmhain,1,"(('__label__NEUTRAL',), array([0.54553795]))"
brother rural india captaincy become world captain winning come varna whose memes Will be made,1,"(('__label__POSITIVE',), array([0.54557037]))"
happy birthday advance just days left up rhy,2,"(('__label__POSITIVE',), array([0.79033756]))"
swear any BJP adorer Come mere ahead BJP chant gaaega sun have I why the hell the party silent,0,"(('__label__NEUTRAL',), array([0.53667611]))"
problem Will win Of course Will win but eat fight awesome,2,"(('__label__POSITIVE',), array([0.68685567]))"
And accompaniment Molestation other breed sakti have fucker very more strict procedure have nub daughter manner yesterday,0,"(('__label__NEGATIVE',), array([0.59458846]))"
ha life round so Suffering Shouts reggae kuki congress bubara other Will come,2,"(('__label__NEUTRAL',), array([0.46760672]))"
us iss comment any credibility other have,2,"(('__label__NEUTRAL',), array([0.48317596]))"
the difference self wit throw and second tongue repeat done throw,1,"(('__label__NEUTRAL',), array([0.51248616]))"
feel with every passing day kashaf philosophy life getting more relatable Life each cycle blood,1,"(('__label__POSITIVE',), array([0.50311488]))"
thirty status means love the passion those gentlemen always Lack,2,"(('__label__POSITIVE',), array([0.52521753]))"
good very very good mam licker anchors licker media sister’s sir sir hindu roots,2,"(('__label__POSITIVE',), array([0.4476926]))"
wont have sedan ripe in workings last time anna ripe cake lee times thinking are,1,"(('__label__NEUTRAL',), array([0.59182304]))"
value niye yogi sire captain trail touch sire Please done you us,1,"(('__label__NEUTRAL',), array([0.50087273]))"
ufo absolutely real heroes,2,"(('__label__POSITIVE',), array([0.85337633]))"
one jobless only Congress slow Rahul gandhi job less all are doing there job any starved other sota,1,"(('__label__NEUTRAL',), array([0.56843811]))"
happy birthday brother ajj your birthday I fallow back fantasm up have unfailingly pakistan,1,"(('__label__POSITIVE',), array([0.81841213]))"
uncle legislator have us zaker khan man status good acting lov,2,"(('__label__POSITIVE',), array([0.48202556]))"
kismat many any To find Will have,2,"(('__label__NEUTRAL',), array([0.52263576]))"
mom just called spongebob rock life will never the same again,1,"(('__label__NEUTRAL',), array([0.61471593]))"
issue brother then normal Come To everyone mind same,1,"(('__label__NEUTRAL',), array([0.65136427]))"
ramadan special chef Ajinkya shows how cook rice perfectly make your biryani the highlight your iftar menu,1,"(('__label__POSITIVE',), array([0.4584482]))"
who kfc tok road unaco road diy,1,"(('__label__NEUTRAL',), array([0.67344201]))"
Will swing team india each fan jab boundaries Will beat our Hearty brother,2,"(('__label__POSITIVE',), array([0.57955837]))"
with every passing day are Loosinh essence life mean how used send eid cards with eidi friends slow then,2,"(('__label__NEUTRAL',), array([0.47792825]))"
hither Modi and yogi score winning exist bad London our field other visualise,0,"(('__label__NEUTRAL',), array([0.45050251]))"
sir all congratulations sir you request,1,"(('__label__POSITIVE',), array([0.96691304]))"
today then media other mine Junk walk-through only BJP spoke parson words God-forsaken tax,1,"(('__label__NEUTRAL',), array([0.49195528]))"
your playfellow log,1,"(('__label__NEUTRAL',), array([0.75616604]))"
you winning many many greeting sir our shade bastion some have whomsoever today straightforward hindustani,2,"(('__label__POSITIVE',), array([0.82664967]))"
have tadpan have tangle how heart loon unaccompanied Your my from all have rupture Are made who excavation mere,1,"(('__label__NEUTRAL',), array([0.5056327]))"
some on mother’s qabo other true jab bap supine wanting address last option mother’s bat,1,"(('__label__NEUTRAL',), array([0.56069332]))"
incest store many Reads have Radhe The boy,1,"(('__label__NEUTRAL',), array([0.50296831]))"
world looks eat rouge nation good for nothing have Your Status your passport comes seco,0,"(('__label__POSITIVE',), array([0.50469691]))"
equality Change equality want are exist,1,"(('__label__NEUTRAL',), array([0.40863878]))"
line drawn game some recollection ayah panga lane time hold have are eat ready for season the,1,"(('__label__NEUTRAL',), array([0.64777339]))"
fasted all days last year still liverpool lost but realised precinct won wud still have,1,"(('__label__NEUTRAL',), array([0.48206383]))"
ticker up sir your for our state well-kept elephant have all the very best sir,2,"(('__label__POSITIVE',), array([0.85436219]))"
reporter firdous Lover air you fill rice lyric thought exist Zardari actually throw ulterior tax impress other jab laggay,1,"(('__label__NEGATIVE',), array([0.46063805]))"
,2,"(('__label__NEUTRAL',), array([0.9808982]))"
Rahul you very lyric very round Gandhiji star you pure hindustan ticker base,1,"(('__label__POSITIVE',), array([0.74895108]))"
osm song The big sod mil are have today ache gun,1,"(('__label__POSITIVE',), array([0.65165716]))"
study publish commission thine wanting have government other meriting hotel,1,"(('__label__NEGATIVE',), array([0.65630037]))"
further study daniel luke golden nugget understand the times witch are living child god slow,1,"(('__label__NEUTRAL',), array([0.42185831]))"
lion Triple ever accompaniment other fuck meaning lion also farm hun,1,"(('__label__NEGATIVE',), array([0.39247108]))"
good evening guru bless give power service retentiveness slow stratum,1,"(('__label__POSITIVE',), array([0.84843016]))"
precinct have billion some journalism cub Modi Modi do Will be,1,"(('__label__NEGATIVE',), array([0.72986841]))"
band fucker waale self shake,2,"(('__label__NEGATIVE',), array([0.99994409]))"
hindu unfailingly sota omnibus hermitage fun pandeynityanandgurmeet for hindu babao rape,1,"(('__label__NEUTRAL',), array([0.43651119]))"
Ramadan islam valo silver then checking public may hers for central also order lena pate police,2,"(('__label__NEUTRAL',), array([0.47492191]))"
nidus Spoiled conversancy have din varna Greatness Modi commercial sun leta big miss cricket world cup,1,"(('__label__NEUTRAL',), array([0.53871572]))"
allegation them breed have them some hope congress BJP someone count other Come us,0,"(('__label__NEUTRAL',), array([0.52180922]))"
happy bday brother rich late wish bastion sorry enjoy the rest night,1,"(('__label__POSITIVE',), array([0.56355017]))"
well vote for witch one like best apparently the way choose status colour dying hair down random people,1,"(('__label__NEUTRAL',), array([0.43732208]))"
after some analysis House election result trustee ticket the bali a male goat demolish BJP,0,"(('__label__NEUTRAL',), array([0.52843314]))"
insan Individual hers thinking medium address in have rest can understand vision and coconut,1,"(('__label__NEUTRAL',), array([0.65354705]))"
pita good morning Our family from all youngest member birthday pls Rehmat commission him,1,"(('__label__POSITIVE',), array([0.64480883]))"
very very thanks sir hope Does you this Of course solve will do mother you bar bar tired,1,"(('__label__POSITIVE',), array([0.77578551]))"
many then haito self eat other I funeral,2,"(('__label__NEUTRAL',), array([0.571895]))"
juro K perdono,1,"(('__label__POSITIVE',), array([0.48466569]))"
aoul ketchup best dish for,1,"(('__label__POSITIVE',), array([0.72871214]))"
Dhurva Solitaire delhi cut Gave rice cowhand Mathura cut Gave orange delhi unfolding,0,"(('__label__NEUTRAL',), array([0.50800294]))"
okay sale tum for log for wane current Giving called secularism abb also,0,"(('__label__NEGATIVE',), array([0.90093201]))"
this yon log exist but them To provoke doing toy both custody mother exist,1,"(('__label__NEUTRAL',), array([0.47285903]))"
doctor up type rain breed tab particularity address travelling breed fucker doctor,0,"(('__label__NEGATIVE',), array([0.71788985]))"
sir trouncing mood kese semi-dick,0,"(('__label__NEUTRAL',), array([0.61585438]))"
sir one month other ever also mat brain media have who BJP victory have Mr. Modi,1,"(('__label__NEUTRAL',), array([0.61913288]))"
dog each work To do vle thullo saale exertion severe if police hum more safe,0,"(('__label__NEGATIVE',), array([0.75165236]))"
turn master Tiya Your tool tired tune what also tired yon jake mgr unerring tax other leg tab,0,"(('__label__NEGATIVE',), array([0.52611881]))"
witnesser more sugar nidus I wiz sum khan horn wiggle amir,2,"(('__label__NEGATIVE',), array([0.4738647]))"
goya this khabees yardstick bun conversancy pakistani Ruling popularity and azmat auzubillah,2,"(('__label__NEGATIVE',), array([0.50473344]))"
and this drama hers filthy wit creation vine,0,"(('__label__NEGATIVE',), array([0.73437917]))"
mere for Emoji my Life the the good looking woeful spirit attitude mehfil the calculating flirty,1,"(('__label__POSITIVE',), array([0.62368733]))"
unsoured wearing the same nice blue tally allahumma turn slow did your roadster tera the same day thirty,1,"(('__label__POSITIVE',), array([0.5457117]))"
pig Voon dog,0,"(('__label__NEGATIVE',), array([0.99985051]))"
but hyping pic dms all really thirty for muah,2,"(('__label__POSITIVE',), array([0.52468073]))"
around,1,"(('__label__POSITIVE',), array([0.74924695]))"
Mud other Dispersed have think delhi occupation such bad situation Darwin Kejrival well edu,1,"(('__label__NEUTRAL',), array([0.57109064]))"
thank eat tinka eat always make cry thank eat for all those wonderful words slow wishes,0,"(('__label__POSITIVE',), array([0.96477354]))"
hello Varun Indian hope well watched all foreign even watching foreign everyday,1,"(('__label__POSITIVE',), array([0.58615845]))"
this zalim log semi-dick I where I hello good luck with the home made Mt home made stuff the best,2,"(('__label__POSITIVE',), array([0.48192203]))"
horn insan worship guru Say insan spectre kad,1,"(('__label__NEUTRAL',), array([0.41875076]))"
saree signal shackled women slow burqa slow tally are liberating women all over the world wow magician Era wow how,2,"(('__label__POSITIVE',), array([0.67340529]))"
abode straightforward austere worship guru stimulation par in hue abode Followers where violence,2,"(('__label__NEUTRAL',), array([0.65116835]))"
police natural visage Isla logo sureness them police what thane,2,"(('__label__NEUTRAL',), array([0.54773098]))"
hell other see good know good,1,"(('__label__POSITIVE',), array([0.7222293]))"
hiiiii like your gagi your layout slow pfp ikennat to hahahha love seeing your tweets,1,"(('__label__POSITIVE',), array([0.59656191]))"
inka man other have organised score opening ceremony also fuck thirty,1,"(('__label__NEGATIVE',), array([0.74321723]))"
point notice department space under Modi Plenty Will be frozen flavour jab mil Will sit sport Modi cloud,2,"(('__label__NEUTRAL',), array([0.42731398]))"
now playing love hennessy remix travelling feat election,2,"(('__label__NEUTRAL',), array([0.72295964]))"
each any miss manner sneak temptation other donkey chara sneak public miss family akout bata,2,"(('__label__NEGATIVE',), array([0.75011659]))"
Abhinand masturbate lump tired tum jahilo our pilot mar Gave Illiterate kahike,0,"(('__label__NEGATIVE',), array([0.73293704]))"
eid mubarak flat off purchase above use coupon code flat off purchase abo,1,"(('__label__NEUTRAL',), array([0.38650993]))"
they month where have Whose each sham eid trifling have last few days ramadan,1,"(('__label__NEUTRAL',), array([0.65557283]))"
show some love shoutout for the intro slow for letting use rain the song,1,"(('__label__POSITIVE',), array([0.53360927]))"
whoremaster ney cost main cheekney lagi hua dard that unerring other witnesser takleef we so tongue without Take out Loneliness blood,2,"(('__label__NEUTRAL',), array([0.45470685]))"
terrifying conversancy have well mother unerring and abusive also suss other chahta I someone,1,"(('__label__NEUTRAL',), array([0.6667583]))"
wish eat all the very best slow your best sir namaskar,1,"(('__label__POSITIVE',), array([0.97522122]))"
vine have you poll have BJP The ones the inside-out tired,0,"(('__label__NEUTRAL',), array([0.6553266]))"
jab kapra Devise other hoova tired creature bug sardion In which stinking say shun K For,1,"(('__label__NEUTRAL',), array([0.46654159]))"
papa signal great super duper papa today abode straightforward austere sari germane wasie wasie doing any who K,1,"(('__label__POSITIVE',), array([0.55554569]))"
wait tweet ticker barricade hold my my pakistan,2,"(('__label__NEUTRAL',), array([0.56257689]))"
BJP seat ane world din Chatter registration free mother’s India,0,"(('__label__NEUTRAL',), array([0.53825283]))"
proud eat sir love eat much bus upper flame times you milne suppression son,2,"(('__label__POSITIVE',), array([0.7748276]))"
V more bat work stinking any words this related but sir your liy waheguru truth your zese very,2,"(('__label__POSITIVE',), array([0.5223605]))"
Parallax temple hooker and question anthem justify other tax Can you,1,"(('__label__NEGATIVE',), array([0.53496325]))"
slow btw super love ashley silang lump tan how yours pure sapphire lnk,0,"(('__label__POSITIVE',), array([0.6606319]))"
status same for scam sneak family members,0,"(('__label__NEGATIVE',), array([0.89841092]))"
friends here eat hope eat all enjoy,1,"(('__label__POSITIVE',), array([0.70727837]))"
sir bolt work log other Listen us hither suriyawan power house,2,"(('__label__NEUTRAL',), array([0.53599799]))"
white unerring hold skyblue any faith other hold they baljit friend skyblue acknowledgement,0,"(('__label__NEUTRAL',), array([0.50714487]))"
sacking very good decision media congress party debate other Will do See See media what Will do very good,0,"(('__label__NEUTRAL',), array([0.68787348]))"
south africa without steyn like hum sri Kenya hovey bungalow naughty ban I for chase,2,"(('__label__NEUTRAL',), array([0.5197497]))"
ibn muljam ball impress zarb Haider but but muljam kismet lagi zarb Judgment any friendliness other,0,"(('__label__NEUTRAL',), array([0.57286769]))"
masturbate ram hair scalpel bihar tide academic other screen yahi score other govt school,1,"(('__label__NEUTRAL',), array([0.49680129]))"
happy birthday sir hope change your hypocritical course unbiased course though don,1,"(('__label__POSITIVE',), array([0.65318674]))"
Feku year wade Did the you how programm wado Did ever livelong,1,"(('__label__POSITIVE',), array([0.64967793]))"
Hooliganism for trouble mark conversancy and tab then run hold jab then turbid india syria ban I omnibus,0,"(('__label__NEGATIVE',), array([0.56267154]))"
one those days Wain your skin clear slow glowing I someone Eye lag I allah eid the namoo,1,"(('__label__POSITIVE',), array([0.72787929]))"
other sudrega Surjewala sacking congress daytime,1,"(('__label__NEUTRAL',), array([0.47833428]))"
Yogendraadava cowhand Sure spike mental Will remain confirm have,1,"(('__label__NEUTRAL',), array([0.47102576]))"
mother sorry other bolny flame who sorry throw Things accursed Does have proud air breed,2,"(('__label__NEUTRAL',), array([0.63125336]))"
other visualise lion writter too ask Wain lion online,2,"(('__label__NEUTRAL',), array([0.81855994]))"
are baba address have you that title other par bar address tax Take bar rain,2,"(('__label__NEUTRAL',), array([0.61785978]))"
bass many done the wire and print inka also game bug us religion parr conversancy,1,"(('__label__NEUTRAL',), array([0.57698977]))"
the eid celebration the topkapi palace istanbul the morning eid topkap lock seed bayramla,2,"(('__label__NEUTRAL',), array([0.658871]))"
