tweet,actual,predicted
kehti any signal sickness other bibi agar spice other the,0,"(('__label__NEUTRAL',), array([0.7114436]))"
dear agar intrest donkey visit pakistan Marx state ticker long-sufferance wench you visit not interested hair Gives,1,"(('__label__NEUTRAL',), array([0.50067216]))"
have guys excited really suprb seducted for some coolness are excited watch the movie watch out,2,"(('__label__POSITIVE',), array([0.6534636]))"
mubarak you sri state hope where you and we hope have you the ummedein livelong karen,1,"(('__label__POSITIVE',), array([0.75932908]))"
explaining love for dog slow how would die for ice dog,2,"(('__label__POSITIVE',), array([0.3961741]))"
oxford class pass hue Ass job other Will get,0,"(('__label__NEUTRAL',), array([0.56156319]))"
irony dick bugger minute also Sunlight K Living ass fatt jati have log also,0,"(('__label__NEGATIVE',), array([0.6439364]))"
lion really mad slow behaving child forehead bastard other hold thorax have naked shrink thorax have,0,"(('__label__NEGATIVE',), array([0.48663595]))"
good morning sweet sweet papa plz bless family more service Sumiran,2,"(('__label__POSITIVE',), array([0.88670599]))"
good afternoon guru bless slow give power more more service retentiveness,2,"(('__label__POSITIVE',), array([0.82856417]))"
happy for having such excited full potential confident courageous slow die attitude leader,2,"(('__label__POSITIVE',), array([0.67061806]))"
beta congress president Becoming are amit shah BJP president other have within hum Will win,0,"(('__label__NEUTRAL',), array([0.53909039]))"
the day success salute union sahib eat really deserve love respect whole nation wait,1,"(('__label__POSITIVE',), array([0.87699622]))"
papu tavazo gift band Kerr dewey their app off will go last papu papu hay prove Kerr Gave election,0,"(('__label__NEGATIVE',), array([0.55291289]))"
underway tiller underway jawan garu see thirty,1,"(('__label__POSITIVE',), array([0.54401189]))"
well mojito some short keep waiting qki Wait head keen donkey,0,"(('__label__NEUTRAL',), array([0.43386438]))"
nahh eat good don,0,"(('__label__POSITIVE',), array([0.91855574]))"
nice look shalwar qamees Your water doing have water,2,"(('__label__POSITIVE',), array([0.56529981]))"
muslim vodkane try what Jarhe our profit for BJP hsmesa sob All together,1,"(('__label__NEUTRAL',), array([0.53729427]))"
from good heartwish slow happy slow blessed month kinds eat the hooter secretary gen,1,"(('__label__POSITIVE',), array([0.92386746]))"
any fraudi corrupt support kerne flame,1,"(('__label__NEGATIVE',), array([0.55863422]))"
what words sir you from all young hone yon our tail par wind eat are true inspiration for all,2,"(('__label__POSITIVE',), array([0.6198408]))"
wrong comment score wale the bastard muslim mine sister key bare within abusive mat Write,1,"(('__label__NEGATIVE',), array([0.89889717]))"
jailhouse track thank sheath snake hair rhy exist this sun but apky sneak and India leader,2,"(('__label__NEGATIVE',), array([0.50626016]))"
gross waly sneak deny hen life style pack lena have but Tory minnatain other trowel ego hurt spire The nobles,0,"(('__label__NEGATIVE',), array([0.49617395]))"
kudos creatives for showing actually dumb smart witnessing thirty own pampered blood crimes lower thirty upbringing,1,"(('__label__NEUTRAL',), array([0.48294696]))"
minister shelter glass why women helped Modi emerge stranger,1,"(('__label__POSITIVE',), array([0.50465924]))"
just need all the major all the time lnk,1,"(('__label__NEUTRAL',), array([0.56759465]))"
lattoo your tweet Fall lag hold exist stop burnol from all semi-dick consumer tired,1,"(('__label__NEUTRAL',), array([0.4711166]))"
sir swell game Planted To all,2,"(('__label__POSITIVE',), array([0.75194126]))"
sir unwashed public dikat spire have safar spasm ticket other milne and agent log,0,"(('__label__NEUTRAL',), array([0.61683941]))"
young employment other have employment other have similar Shout have him employment definition address other employment the any,1,"(('__label__NEGATIVE',), array([0.58964348]))"
even keen jetha slow unaccompanied bhidhe are far better police Peke team,1,"(('__label__NEUTRAL',), array([0.35571375]))"
From now on sub log sir bathing after underway sri ram woman Will put,1,"(('__label__NEUTRAL',), array([0.56663316]))"
also big big fan always support the team their,2,"(('__label__POSITIVE',), array([0.81335598]))"
winning To be thirty but how prospect other thirty state public Thank you valiant,2,"(('__label__POSITIVE',), array([0.53562456]))"
fully agree trustee but migga your face guj police logo Mach ace the lac theft,2,"(('__label__NEUTRAL',), array([0.53346139]))"
their game Kerr finances say advice son love what turn mine number take,0,"(('__label__NEUTRAL',), array([0.62720406]))"
stamina have Disaster snow Worship bar have Wanting love jellify so wont this,2,"(('__label__NEUTRAL',), array([0.36927423]))"
ppp pmln more cancer round ratter mark mark latkao in these Taluk the public,2,"(('__label__NEUTRAL',), array([0.40393028]))"
Assam alaikum respected members hope eat doing well slow having great ramadan close thank eat for your kind,1,"(('__label__POSITIVE',), array([0.87593651]))"
happy birthday Indian happy many many returns the day,1,"(('__label__POSITIVE',), array([0.93223524]))"
tum log Play Stay further bar seat Will win BJP agar yahi do are tum develo,1,"(('__label__NEGATIVE',), array([0.67175394]))"
god bless eat Pancholi,1,"(('__label__POSITIVE',), array([0.86447984]))"
little mix for their most overrated song oops their most underrated song love like eat favouri,2,"(('__label__POSITIVE',), array([0.68776304]))"
horn louse pass other Will go but torment second pass Will go zaroon looking hurt angry,2,"(('__label__NEUTRAL',), array([0.46223074]))"
sir Indian are fortunate have Sushma slow eat with Narendra Modi dryad mourning,0,"(('__label__POSITIVE',), array([0.69634795]))"
composite railway apprentice order Will leave hers also date son Give,1,"(('__label__NEUTRAL',), array([0.55014187]))"
yrrrr Nahui Sure other similar some also other have tum Sure also pussy other tum many many vast,1,"(('__label__NEGATIVE',), array([0.66282302]))"
standard congress change turn Will happen congress Jis din BJP strongman birod,1,"(('__label__NEGATIVE',), array([0.50734913]))"
congratulations mansukhbhai Mandavia sahib Modi minister cycle vein hone for,1,"(('__label__POSITIVE',), array([0.83897537]))"
iftar men late tired iss for bread crumbs other Planted Gram Flour impress para instead flour,1,"(('__label__NEUTRAL',), array([0.45132139]))"
max pro update cub Will come want native video calling enabled camera api,1,"(('__label__NEUTRAL',), array([0.52666944]))"
who busukpemuja dajjal inilah conversancy komunisyg benar salahkan finances salah benarkan,1,"(('__label__NEUTRAL',), array([0.39937171]))"
sri Modi fall our jonam seizure facility state Modi fall log app daybreak kor vote,1,"(('__label__NEUTRAL',), array([0.36055854]))"
state I some swell consignment have more who swell flipkart weekend sale mil public have two-a-penny also,2,"(('__label__NEGATIVE',), array([0.3932232]))"
congratulation dear Modi you request iss times us state population barricade put,2,"(('__label__POSITIVE',), array([0.82669693]))"
good morning negara rasmi,2,"(('__label__POSITIVE',), array([0.52338839]))"
another gem the stone career best for sir thanks sir sir blockb,2,"(('__label__POSITIVE',), array([0.72562146]))"
congress why maar india super power semi-dick Gave today hua corruption,0,"(('__label__NEUTRAL',), array([0.53538525]))"
cowhand delhi kismet sale our rural breed milk midway,2,"(('__label__NEGATIVE',), array([0.67891532]))"
seriously have one curiosity really india like thirty mean times times times,2,"(('__label__NEUTRAL',), array([0.50926155]))"
,1,"(('__label__NEUTRAL',), array([0.91641396]))"
upsssc any result other complete van saki speed Modi also game other Will,1,"(('__label__NEUTRAL',), array([0.5493353]))"
Jis commission exist office lake hum world cup cricket will see Insha allah,2,"(('__label__POSITIVE',), array([0.56653804]))"
wrongfulness count matter other Does how idiot wrongfulness have matter Does have murder robberies,0,"(('__label__NEGATIVE',), array([0.51160675]))"
any trip hakomat unwashed some dole other fantasm sympathy unwashed any Difference address have Said other karsakt,0,"(('__label__NEUTRAL',), array([0.5186004]))"
all india nrc applicable done kashmir section washed-up done ham indian apse yahi hope have,2,"(('__label__NEUTRAL',), array([0.437861]))"
guys pug namiss nyo balikan nyo muna young severe yang vids to young song cover justice conversancy lower,1,"(('__label__NEUTRAL',), array([0.56065267]))"
stick tidak selalu dapat mencegah diabetes Type tidak ada yang dapat stick lakukan tentang genetika etnis atau,2,"(('__label__NEUTRAL',), array([0.50713402]))"
childhood mother this rat my crush tired,2,"(('__label__NEUTRAL',), array([0.67564762]))"
brother law explaining how Pakistan just reliving the world cup sport within pakistan,0,"(('__label__NEUTRAL',), array([0.50996941]))"
last supper transportation diii free,1,"(('__label__NEUTRAL',), array([0.70847285]))"
state ratter angler traitor have papu Spoon also have dog also more,0,"(('__label__NEGATIVE',), array([0.92219979]))"
muslim other consternation are ha them through through muslim vote rajneeti score wale jaro,1,"(('__label__NEGATIVE',), array([0.82462299]))"
I welcome us patio so summertime app so logo accompaniment nice see eat ahmedabad,1,"(('__label__NEUTRAL',), array([0.48931137]))"
state ticket so Bhosdiv exist self someone raja wanting other wit yesterday public elections,1,"(('__label__NEUTRAL',), array([0.47439069]))"
dykeslebiansrug munchers eat are welcome here lets connect slow make love,1,"(('__label__POSITIVE',), array([0.59198827]))"
other sister Girls today life devoid ice log panhandler I exist,0,"(('__label__NEGATIVE',), array([0.70297337]))"
baba The body election lad Take parliamentary elections lade fucker wit what papu,1,"(('__label__NEGATIVE',), array([0.90780121]))"
dit wel three interessant bizar draadje dat kick zien hoe verzekeraar invulling meent moeten geven vehicle one,1,"(('__label__NEUTRAL',), array([0.51259214]))"
underway hind state the deskbhakto state hit game To do Friends state husband each tide value rhne Friends sri woman,2,"(('__label__POSITIVE',), array([0.49810085]))"
ham hindustani ever trip tax also panga mat lena other first love some timber other Would agree Weapon some,0,"(('__label__NEUTRAL',), array([0.43262234]))"
nigger islamabad gujranwala bazareya train sham o'clock hold hua Gujarati close toy cabin bearer Hustle,2,"(('__label__NEGATIVE',), array([0.42888519]))"
pakistan son sale Kanhaiya miss Your also musket snuff sister fuck Your such ratter sale ham,2,"(('__label__NEGATIVE',), array([0.98353899]))"
best luck eat slow ourself for next years everyone accompaniment everyone unfolding everyone sureness,2,"(('__label__POSITIVE',), array([0.80758941]))"
ohhhh wants see status have have ice just trying play both sides,1,"(('__label__NEUTRAL',), array([0.72501838]))"
Friend brother story have traffic fasa hua brother Friend are speedily our rural jsb I have,1,"(('__label__POSITIVE',), array([0.45207348]))"
yon yon yon state abominable and Disgusting rajneeti score wale jumlebaj The leaders K manner you also mother’s eyelid,1,"(('__label__NEGATIVE',), array([0.77148068]))"
Consider Piyush spherical your minister Becoming bar hum our you very Proud Understand have Form,2,"(('__label__POSITIVE',), array([0.5762642]))"
dear sir the backbone gun economy pls restart immediately save mining liberal families from each,2,"(('__label__NEUTRAL',), array([0.4854826]))"
maine love Didier sarfaroshhum your exist Bajrangi anthem godfath,2,"(('__label__POSITIVE',), array([0.49258637]))"
fun fresh slow talented sacking the team eat will have inside-out beauty are looking for streak next esthetician,2,"(('__label__POSITIVE',), array([0.51189667]))"
imprint have responded eat via please check regards team so,2,"(('__label__NEUTRAL',), array([0.48057133]))"
what hua toiletless air medical visa beekh answer other ban hold what,1,"(('__label__NEUTRAL',), array([0.53922284]))"
Your for fake update after tweet delete tax Gives have jab him self address,1,"(('__label__NEGATIVE',), array([0.58039343]))"
any other our qaumi acrobatic then incidentally each someone personal life within leg walk have,1,"(('__label__NEUTRAL',), array([0.59481448]))"
store direction worst anna keen store rasko,1,"(('__label__NEUTRAL',), array([0.52978003]))"
To be may but whoremaster media dope but spotlight other Will do opposition court visit may evidence accompaniment,1,"(('__label__NEUTRAL',), array([0.571778]))"
best party got how many seats thirty election people know,2,"(('__label__NEUTRAL',), array([0.52709442]))"
friday breakfast here friday edward bakery all about treats are open breakfast lunch,2,"(('__label__NEUTRAL',), array([0.54787511]))"
Look bde brother also brother agar app world state from all more love log muslim brother work,2,"(('__label__POSITIVE',), array([0.6310479]))"
Mr. Modi vanish Can have but rss never rss the base BJP,1,"(('__label__NEGATIVE',), array([0.42742634]))"
Modi ministaro minister Sure jaahil Illiterate Gawar criminal saale self jaahil jaahil mark,1,"(('__label__NEGATIVE',), array([0.89028847]))"
tum log lad pate other public media The fault Giving agar you vine have media bika hua have,2,"(('__label__NEGATIVE',), array([0.61001188]))"
Useless Gimmick lentil azhar slow gang slow here commie media peddling sacking nonsense,2,"(('__label__NEUTRAL',), array([0.45176539]))"
nannu rockstar hone accompaniment officer Came out who who like Does haikoun who love Does have them sub,1,"(('__label__NEUTRAL',), array([0.52674055]))"
why ptm wale how Son gate self afghani Say have btw afghani any ethnicity other,1,"(('__label__NEGATIVE',), array([0.91262984]))"
cute boobs soon mom,2,"(('__label__POSITIVE',), array([0.77347046]))"
I welcome us patio so summertime app so logo accompaniment nice see eat ahmadabad,0,"(('__label__NEUTRAL',), array([0.48714587]))"
how government agencies failed adewura sahara reporters unfortunate sacking young girl precinct die for thirty iss,2,"(('__label__NEGATIVE',), array([0.43275598]))"
Your mother’s father watercraft swell tutor have certificate batna To all who whose scoop,2,"(('__label__NEGATIVE',), array([0.43402812]))"
good morning sweet sweet papa plz bless more service Sumiran Charitable hair bakhshn,1,"(('__label__POSITIVE',), array([0.85022908]))"
mother’s father him teaching how have The fault his mother’s father its other title,0,"(('__label__NEGATIVE',), array([0.90661967]))"
girl flame naked boy mag enroll,0,"(('__label__NEGATIVE',), array([0.58404946]))"
so bade strongman form throw whereas election public which slavey Gave inka psychical liquidation,1,"(('__label__NEGATIVE',), array([0.47973844]))"
the only channel witch doesnt claim anything Blindness score well his incidentally also accursed din travelling are exist,0,"(('__label__NEUTRAL',), array([0.55772078]))"
and what what sneak then Gave nuclear missiles consternation sale snout roots,1,"(('__label__NEGATIVE',), array([0.84547549]))"
new product introduction seven treasures if cool tunic shoulder design sheer fabric cool eat,1,"(('__label__NEUTRAL',), array([0.48769107]))"
Eyebrow but eat must more dedicated from now eat are streak twitter govt for india every opinion,1,"(('__label__NEUTRAL',), array([0.47087446]))"
any bat other Modi mine The responsibility unerring way disintegration stand Will get jab Bipax our,2,"(('__label__NEGATIVE',), array([0.55286872]))"
sir ahun very rice greeting sweet representative bye lel nigger trowel the sub strum,1,"(('__label__POSITIVE',), array([0.76533276]))"
Ajinkya never wanted eat face any such inconvenience while ordering with thanks for shari,1,"(('__label__POSITIVE',), array([0.60988736]))"
Jis din muslim BJP gift felt din BJP washed-up Will go because hindu muslim washed-up Cynodon log unfolding after,0,"(('__label__NEGATIVE',), array([0.39443505]))"
fail hotel Lasts Was school sub subjects within that title fail conversancy fail,1,"(('__label__NEGATIVE',), array([0.62987787]))"
mother’s pussy your baal door Dragged on pushed from bed Status road,0,"(('__label__NEGATIVE',), array([0.82889974]))"
actually sale Satchel trample this wane mother we where congress circus,1,"(('__label__NEGATIVE',), array([0.63252026]))"
congratulations sir everyone accompaniment saba unfolding hither slogan yours but Jamshedpur female candidates unfolding yon,2,"(('__label__POSITIVE',), array([0.74001765]))"
sari magician insan other spire Rule magician hay zakat cut jati bank,1,"(('__label__NEGATIVE',), array([0.54558104]))"
eat make gaga times third time charm underway outcome thus far see far,1,"(('__label__NEUTRAL',), array([0.56737065]))"
miss hindi media ever asad brother posture other walk-through sakti jab also Will scream negativ,2,"(('__label__NEUTRAL',), array([0.43969062]))"
trillion sahib log mar Will go,1,"(('__label__NEGATIVE',), array([0.61149734]))"
past Called I other motherfucker many bde depraved Rule who father illegitimate awlaad innovator,2,"(('__label__NEGATIVE',), array([0.89289141]))"
yesterday sneak corrupt dakoit have and ratter and roots enemy Peke army enemy chase lyric,2,"(('__label__NEGATIVE',), array([0.91949159]))"
wish very slow very happy slow blessed month indian national congress president sri,1,"(('__label__POSITIVE',), array([0.86811042]))"
mother kafir who Speaks other myna till now bola jab then someone mufti fatwa tum The people manner,2,"(('__label__NEGATIVE',), array([0.59267181]))"
agar them lady and sister good hua suss ever karma thirty other post,1,"(('__label__NEUTRAL',), array([0.37016532]))"
muslim Right also support other do what lady ever unaccompanied burka other faux hoagy eat other burka,0,"(('__label__NEUTRAL',), array([0.47949827]))"
think Modi you for intelligent ppl Ask may tired right,1,"(('__label__NEUTRAL',), array([0.63726324]))"
Yogendraadava Kanhaiya state adorer yon fucker freedom speech band organ Rakhi tum logo tum for log,0,"(('__label__NEGATIVE',), array([0.95512414]))"
Union exp train whacking also have In which log buffalo marketing manner round in have pair steady also spot,0,"(('__label__NEGATIVE',), array([0.47401649]))"
lisaa first ever stereoscopic horror film written slow directed secret viswanath miss thirty amazing,1,"(('__label__POSITIVE',), array([0.53444839]))"
by tokoh agama Pontanakeyang cub mateng ucapkan selamat kepada atas terpilihnya engagement press,1,"(('__label__NEUTRAL',), array([0.44310912]))"
towards lyric hater towards lyric best friend banana want,0,"(('__label__NEUTRAL',), array([0.65856254]))"
here all eat listeners sacking asked for pic the lounge sacking mentioned,1,"(('__label__NEUTRAL',), array([0.59648484]))"
Godse unerring To say wale ratter traitor English Soles chatne wale savarkar and,1,"(('__label__NEGATIVE',), array([0.85753947]))"
moody other more words other work shy Of course friendly many rud,1,"(('__label__NEUTRAL',), array([0.55918211]))"
Shoe allah Saudi acquire especially ramadan,1,"(('__label__POSITIVE',), array([0.59734815]))"
bunnytherabbit hahahah sneak yrrrr mood other actually,2,"(('__label__NEUTRAL',), array([0.53631032]))"
those are lucky ones partners cheat otherwise here tau marriage other devoid cheat To do,1,"(('__label__NEUTRAL',), array([0.62228227]))"
future for many many Good luck want see eat Modi team,0,"(('__label__POSITIVE',), array([0.81374323]))"
desi parents keep discouraging relationships with opposite genders all your life slow jab stinking age I Ask,0,"(('__label__NEUTRAL',), array([0.3745971]))"
its reply other ayah finail pee lunga,1,"(('__label__NEGATIVE',), array([0.52112532]))"
but Exempt like eat just funnel increasing fuck band tax,2,"(('__label__NEGATIVE',), array([0.73059928]))"
thanks all fans well wishers for loving appreciating you try from sum set our full vide,2,"(('__label__POSITIVE',), array([0.83371186]))"
passage dog wanting snapchat but dog more have,1,"(('__label__NEGATIVE',), array([0.97442591]))"
oye India lekay nab other Go darts who have consternation takings winning have Look other nigger nik,2,"(('__label__NEUTRAL',), array([0.43892577]))"
any iota shame rain allah lathi wash have,1,"(('__label__NEGATIVE',), array([0.71956211]))"
can india replace winning by place Ajinkya hold score Ajinkya hold well known england aback,1,"(('__label__NEUTRAL',), array([0.47463441]))"
hearty congratulations ysjagan Mohan Reddy sir slow eagerly waiting see the future,1,"(('__label__POSITIVE',), array([0.90268838]))"
thinking accompaniment world yesterday semester bad uncork Will give tmhain,1,"(('__label__NEUTRAL',), array([0.54033726]))"
brother rural india captaincy become world captain winning come varna whose memes Will be made,1,"(('__label__POSITIVE',), array([0.51235628]))"
happy birthday advance just days left up rhy,2,"(('__label__POSITIVE',), array([0.80294794]))"
swear any BJP adorer Come mere ahead BJP chant gaaega sun have I why the hell the party silent,0,"(('__label__NEUTRAL',), array([0.52630287]))"
problem Will win Of course Will win but eat fight awesome,2,"(('__label__POSITIVE',), array([0.67802417]))"
And accompaniment Molestation other breed sakti have fucker very more strict procedure have nub daughter manner yesterday,0,"(('__label__NEGATIVE',), array([0.58640373]))"
ha life round so Suffering Shouts reggae kuki congress bubara other Will come,2,"(('__label__NEUTRAL',), array([0.45600489]))"
us iss comment any credibility other have,2,"(('__label__NEGATIVE',), array([0.45631367]))"
the difference self wit throw and second tongue repeat done throw,1,"(('__label__NEGATIVE',), array([0.48887628]))"
feel with every passing day kashaf philosophy life getting more relatable Life each cycle blood,1,"(('__label__POSITIVE',), array([0.49746075]))"
thirty status means love the passion those gentlemen always Lack,2,"(('__label__POSITIVE',), array([0.47384328]))"
good very very good mam licker anchors licker media sister’s sir sir hindu roots,2,"(('__label__NEGATIVE',), array([0.39289853]))"
wont have sedan ripe in workings last time anna ripe cake lee times thinking are,1,"(('__label__NEUTRAL',), array([0.58455765]))"
value niye yogi sire captain trail touch sire Please done you us,1,"(('__label__NEUTRAL',), array([0.52195746]))"
ufo absolutely real heroes,2,"(('__label__POSITIVE',), array([0.82888103]))"
one jobless only Congress slow Rahul gandhi job less all are doing there job any starved other sota,1,"(('__label__NEUTRAL',), array([0.54197633]))"
happy birthday brother ajj your birthday I fallow back fantasm up have unfailingly pakistan,1,"(('__label__POSITIVE',), array([0.81570613]))"
uncle legislator have us zaker khan man status good acting lov,2,"(('__label__POSITIVE',), array([0.48349294]))"
kismat many any To find Will have,2,"(('__label__NEUTRAL',), array([0.46960005]))"
mom just called spongebob rock life will never the same again,1,"(('__label__NEUTRAL',), array([0.57050651]))"
issue brother then normal Come To everyone mind same,1,"(('__label__NEUTRAL',), array([0.60098797]))"
ramadan special chef Ajinkya shows how cook rice perfectly make your biryani the highlight your iftar menu,1,"(('__label__NEUTRAL',), array([0.46469352]))"
who kfc tok road unaco road diy,1,"(('__label__NEUTRAL',), array([0.64065933]))"
Will swing team india each fan jab boundaries Will beat our Hearty brother,2,"(('__label__POSITIVE',), array([0.51525146]))"
with every passing day are Loosinh essence life mean how used send eid cards with eidi friends slow then,2,"(('__label__POSITIVE',), array([0.46399495]))"
hither Modi and yogi score winning exist bad London our field other visualise,0,"(('__label__NEGATIVE',), array([0.45433533]))"
sir all congratulations sir you request,1,"(('__label__POSITIVE',), array([0.9678902]))"
today then media other mine Junk walk-through only BJP spoke parson words God-forsaken tax,1,"(('__label__NEGATIVE',), array([0.4656738]))"
your playfellow log,1,"(('__label__NEUTRAL',), array([0.73397642]))"
you winning many many greeting sir our shade bastion some have whomsoever today straightforward hindustani,2,"(('__label__POSITIVE',), array([0.7772761]))"
have tadpan have tangle how heart loon unaccompanied Your my from all have rupture Are made who excavation mere,1,"(('__label__NEUTRAL',), array([0.48460919]))"
some on mother’s qabo other true jab bap supine wanting address last option mother’s bat,1,"(('__label__NEUTRAL',), array([0.49288684]))"
incest store many Reads have Radhe The boy,1,"(('__label__NEUTRAL',), array([0.47354347]))"
world looks eat rouge nation good for nothing have Your Status your passport comes seco,0,"(('__label__POSITIVE',), array([0.54094785]))"
equality Change equality want are exist,1,"(('__label__NEUTRAL',), array([0.43705964]))"
line drawn game some recollection ayah panga lane time hold have are eat ready for season the,1,"(('__label__NEUTRAL',), array([0.63227898]))"
fasted all days last year still liverpool lost but realised precinct won wud still have,1,"(('__label__NEUTRAL',), array([0.49698809]))"
ticker up sir your for our state well-kept elephant have all the very best sir,2,"(('__label__POSITIVE',), array([0.84183985]))"
reporter firdous Lover air you fill rice lyric thought exist Zardari actually throw ulterior tax impress other jab laggay,1,"(('__label__NEGATIVE',), array([0.53339189]))"
,2,"(('__label__NEUTRAL',), array([0.91641396]))"
Rahul you very lyric very round Gandhiji star you pure hindustan ticker base,1,"(('__label__POSITIVE',), array([0.69051975]))"
osm song The big sod mil are have today ache gun,1,"(('__label__POSITIVE',), array([0.69492817]))"
study publish commission thine wanting have government other meriting hotel,1,"(('__label__NEGATIVE',), array([0.64386821]))"
further study daniel luke golden nugget understand the times witch are living child god slow,1,"(('__label__NEUTRAL',), array([0.41774338]))"
lion Triple ever accompaniment other fuck meaning lion also farm hun,1,"(('__label__NEGATIVE',), array([0.41976264]))"
good evening guru bless give power service retentiveness slow stratum,1,"(('__label__POSITIVE',), array([0.82860172]))"
precinct have billion some journalism cub Modi Modi do Will be,1,"(('__label__NEGATIVE',), array([0.70030487]))"
band fucker waale self shake,2,"(('__label__NEGATIVE',), array([0.99997365]))"
hindu unfailingly sota omnibus hermitage fun pandeynityanandgurmeet for hindu babao rape,1,"(('__label__NEUTRAL',), array([0.41426742]))"
Ramadan islam valo silver then checking public may hers for central also order lena pate police,2,"(('__label__NEUTRAL',), array([0.48272893]))"
nidus Spoiled conversancy have din varna Greatness Modi commercial sun leta big miss cricket world cup,1,"(('__label__NEUTRAL',), array([0.51835191]))"
allegation them breed have them some hope congress BJP someone count other Come us,0,"(('__label__NEUTRAL',), array([0.51215935]))"
happy bday brother rich late wish bastion sorry enjoy the rest night,1,"(('__label__POSITIVE',), array([0.54661459]))"
well vote for witch one like best apparently the way choose status colour dying hair down random people,1,"(('__label__NEUTRAL',), array([0.44158402]))"
after some analysis House election result trustee ticket the bali a male goat demolish BJP,0,"(('__label__NEUTRAL',), array([0.51169258]))"
insan Individual hers thinking medium address in have rest can understand vision and coconut,1,"(('__label__NEUTRAL',), array([0.58722121]))"
pita good morning Our family from all youngest member birthday pls Rehmat commission him,1,"(('__label__POSITIVE',), array([0.64579004]))"
very very thanks sir hope Does you this Of course solve will do mother you bar bar tired,1,"(('__label__POSITIVE',), array([0.76641065]))"
many then haito self eat other I funeral,2,"(('__label__NEUTRAL',), array([0.49099833]))"
juro K perdono,1,"(('__label__NEUTRAL',), array([0.43873459]))"
aoul ketchup best dish for,1,"(('__label__POSITIVE',), array([0.76509833]))"
Dhurva Solitaire delhi cut Gave rice cowhand Mathura cut Gave orange delhi unfolding,0,"(('__label__NEUTRAL',), array([0.43965334]))"
okay sale tum for log for wane current Giving called secularism abb also,0,"(('__label__NEGATIVE',), array([0.87781382]))"
this yon log exist but them To provoke doing toy both custody mother exist,1,"(('__label__NEUTRAL',), array([0.44911176]))"
doctor up type rain breed tab particularity address travelling breed fucker doctor,0,"(('__label__NEGATIVE',), array([0.74174172]))"
sir trouncing mood kese semi-dick,0,"(('__label__NEUTRAL',), array([0.55214727]))"
sir one month other ever also mat brain media have who BJP victory have Mr. Modi,1,"(('__label__NEUTRAL',), array([0.55208564]))"
dog each work To do vle thullo saale exertion severe if police hum more safe,0,"(('__label__NEGATIVE',), array([0.74487078]))"
turn master Tiya Your tool tired tune what also tired yon jake mgr unerring tax other leg tab,0,"(('__label__NEGATIVE',), array([0.55206376]))"
witnesser more sugar nidus I wiz sum khan horn wiggle amir,2,"(('__label__NEGATIVE',), array([0.44525281]))"
goya this khabees yardstick bun conversancy pakistani Ruling popularity and azmat auzubillah,2,"(('__label__NEGATIVE',), array([0.5613516]))"
and this drama hers filthy wit creation vine,0,"(('__label__NEGATIVE',), array([0.81384206]))"
mere for Emoji my Life the the good looking woeful spirit attitude mehfil the calculating flirty,1,"(('__label__POSITIVE',), array([0.60575622]))"
unsoured wearing the same nice blue tally allahumma turn slow did your roadster tera the same day thirty,1,"(('__label__POSITIVE',), array([0.52306455]))"
pig Voon dog,0,"(('__label__NEGATIVE',), array([0.99997318]))"
but hyping pic dms all really thirty for muah,2,"(('__label__POSITIVE',), array([0.54034227]))"
around,1,"(('__label__POSITIVE',), array([0.75779206]))"
Mud other Dispersed have think delhi occupation such bad situation Darwin Kejrival well edu,1,"(('__label__NEUTRAL',), array([0.50486791]))"
thank eat tinka eat always make cry thank eat for all those wonderful words slow wishes,0,"(('__label__POSITIVE',), array([0.96129829]))"
hello Varun Indian hope well watched all foreign even watching foreign everyday,1,"(('__label__POSITIVE',), array([0.5937866]))"
this zalim log semi-dick I where I hello good luck with the home made Mt home made stuff the best,2,"(('__label__POSITIVE',), array([0.49760124]))"
horn insan worship guru Say insan spectre kad,1,"(('__label__NEUTRAL',), array([0.44684198]))"
saree signal shackled women slow burqa slow tally are liberating women all over the world wow magician Era wow how,2,"(('__label__POSITIVE',), array([0.67149884]))"
abode straightforward austere worship guru stimulation par in hue abode Followers where violence,2,"(('__label__NEUTRAL',), array([0.6274575]))"
police natural visage Isla logo sureness them police what thane,2,"(('__label__NEUTRAL',), array([0.50081855]))"
hell other see good know good,1,"(('__label__POSITIVE',), array([0.69055885]))"
hiiiii like your gagi your layout slow pfp ikennat to hahahha love seeing your tweets,1,"(('__label__POSITIVE',), array([0.55024385]))"
inka man other have organised score opening ceremony also fuck thirty,1,"(('__label__NEGATIVE',), array([0.74774224]))"
point notice department space under Modi Plenty Will be frozen flavour jab mil Will sit sport Modi cloud,2,"(('__label__NEUTRAL',), array([0.42304766]))"
now playing love hennessy remix travelling feat election,2,"(('__label__NEUTRAL',), array([0.65254366]))"
each any miss manner sneak temptation other donkey chara sneak public miss family akout bata,2,"(('__label__NEGATIVE',), array([0.72713155]))"
Abhinand masturbate lump tired tum jahilo our pilot mar Gave Illiterate kahike,0,"(('__label__NEGATIVE',), array([0.74028593]))"
eid mubarak flat off purchase above use coupon code flat off purchase abo,1,"(('__label__NEGATIVE',), array([0.3801128]))"
they month where have Whose each sham eid trifling have last few days ramadan,1,"(('__label__NEUTRAL',), array([0.64025974]))"
show some love shoutout for the intro slow for letting use rain the song,1,"(('__label__POSITIVE',), array([0.51130307]))"
