tweet,actual,predicted
wait near underway hind,2,"(('__label__POSITIVE',), array([0.99987841]))"
up hold dpsab pubic Gimmick sniffle govt semi-dick adult husband year tang tax,2,"(('__label__NEGATIVE',), array([0.83792144]))"
both congress mother lai to some also done game congress,1,"(('__label__NEGATIVE',), array([0.99883586]))"
acknowledge Modi winning Hearty Good luck for within also Janitor slogan public preri,1,"(('__label__NEUTRAL',), array([0.95659769]))"
movie very year Wait tired love thirty movie,2,"(('__label__POSITIVE',), array([0.99489987]))"
thanks seeing your post got inspired join the fun chieftain bravetale chie,2,"(('__label__NEUTRAL',), array([0.52739888]))"
tag Soniaga cong torturedthrowawaypunished fake cases Modi shah gujarat ppl insulted,1,"(('__label__NEGATIVE',), array([0.98648077]))"
wallah but always precinct fast metabolism daytime,1,"(('__label__NEUTRAL',), array([0.65151256]))"
thinking fail K summertime,1,"(('__label__POSITIVE',), array([0.54681391]))"
love very nub unsoured papa,2,"(('__label__POSITIVE',), array([0.93868965]))"
mama slow forgave each for past lion proud who reward life about forgiveness moving forward thirty,2,"(('__label__POSITIVE',), array([0.70121485]))"
good morning darling Gurupa plzzzz bless sewasimran Charitable,0,"(('__label__NEUTRAL',), array([0.58841079]))"
sir you favret teme nook ward cup what England wald cup winning can,1,"(('__label__POSITIVE',), array([0.63521636]))"
kehti any signal sickness other bibi agar spice other the,0,"(('__label__NEUTRAL',), array([0.99974614]))"
dear agar intrest donkey visit pakistan Marx state ticker long-sufferance wench you visit not interested hair Gives,1,"(('__label__NEUTRAL',), array([0.64970273]))"
have guys excited really suprb seducted for some coolness are excited watch the movie watch out,2,"(('__label__NEUTRAL',), array([0.8639546]))"
mubarak you sri state hope where you and we hope have you the ummedein livelong karen,1,"(('__label__POSITIVE',), array([0.95187271]))"
explaining love for dog slow how would die for ice dog,2,"(('__label__POSITIVE',), array([0.99739045]))"
oxford class pass hue Ass job other Will get,0,"(('__label__NEUTRAL',), array([0.93193084]))"
irony dick bugger minute also Sunlight K Living ass fatt jati have log also,0,"(('__label__NEGATIVE',), array([0.9905982]))"
lion really mad slow behaving child forehead bastard other hold thorax have naked shrink thorax have,0,"(('__label__NEGATIVE',), array([0.97216302]))"
good morning sweet sweet papa plz bless family more service Sumiran,2,"(('__label__NEUTRAL',), array([0.88077098]))"
good afternoon guru bless slow give power more more service retentiveness,2,"(('__label__POSITIVE',), array([0.8621648]))"
happy for having such excited full potential confident courageous slow die attitude leader,2,"(('__label__POSITIVE',), array([0.99999988]))"
beta congress president Becoming are amit shah BJP president other have within hum Will win,0,"(('__label__NEUTRAL',), array([0.98969835]))"
the day success salute union sahib eat really deserve love respect whole nation wait,1,"(('__label__POSITIVE',), array([0.99995744]))"
papu tavazo gift band Kerr dewey their app off will go last papu papu hay prove Kerr Gave election,0,"(('__label__NEUTRAL',), array([0.95036405]))"
underway tiller underway jawan garu see thirty,1,"(('__label__POSITIVE',), array([0.94825506]))"
well mojito some short keep waiting qki Wait head keen donkey,0,"(('__label__NEUTRAL',), array([0.87292659]))"
nahh eat good don,0,"(('__label__POSITIVE',), array([0.99962324]))"
nice look shalwar qamees Your water doing have water,2,"(('__label__POSITIVE',), array([0.84385848]))"
muslim vodkane try what Jarhe our profit for BJP hsmesa sob All together,1,"(('__label__POSITIVE',), array([0.62001175]))"
from good heartwish slow happy slow blessed month kinds eat the hooter secretary gen,1,"(('__label__POSITIVE',), array([0.99998188]))"
any fraudi corrupt support kerne flame,1,"(('__label__NEGATIVE',), array([0.96683413]))"
what words sir you from all young hone yon our tail par wind eat are true inspiration for all,2,"(('__label__POSITIVE',), array([0.99613243]))"
wrong comment score wale the bastard muslim mine sister key bare within abusive mat Write,1,"(('__label__NEGATIVE',), array([0.98953861]))"
jailhouse track thank sheath snake hair rhy exist this sun but apky sneak and India leader,2,"(('__label__NEGATIVE',), array([0.7495302]))"
gross waly sneak deny hen life style pack lena have but Tory minnatain other trowel ego hurt spire The nobles,0,"(('__label__NEUTRAL',), array([0.80274379]))"
kudos creatives for showing actually dumb smart witnessing thirty own pampered blood crimes lower thirty upbringing,1,"(('__label__POSITIVE',), array([0.62430573]))"
minister shelter glass why women helped Modi emerge stranger,1,"(('__label__POSITIVE',), array([0.59132475]))"
just need all the major all the time lnk,1,"(('__label__NEUTRAL',), array([0.96294367]))"
lattoo your tweet Fall lag hold exist stop burnol from all semi-dick consumer tired,1,"(('__label__NEUTRAL',), array([0.49162316]))"
sir swell game Planted To all,2,"(('__label__POSITIVE',), array([0.9998982]))"
sir unwashed public dikat spire have safar spasm ticket other milne and agent log,0,"(('__label__NEGATIVE',), array([0.84938818]))"
young employment other have employment other have similar Shout have him employment definition address other employment the any,1,"(('__label__NEGATIVE',), array([0.58337975]))"
even keen jetha slow unaccompanied bhidhe are far better police Peke team,1,"(('__label__NEGATIVE',), array([0.41558903]))"
From now on sub log sir bathing after underway sri ram woman Will put,1,"(('__label__NEUTRAL',), array([0.52153009]))"
also big big fan always support the team their,2,"(('__label__POSITIVE',), array([0.99952471]))"
winning To be thirty but how prospect other thirty state public Thank you valiant,2,"(('__label__POSITIVE',), array([0.81931305]))"
fully agree trustee but migga your face guj police logo Mach ace the lac theft,2,"(('__label__NEUTRAL',), array([0.59529364]))"
their game Kerr finances say advice son love what turn mine number take,0,"(('__label__NEUTRAL',), array([0.97579056]))"
stamina have Disaster snow Worship bar have Wanting love jellify so wont this,2,"(('__label__NEGATIVE',), array([0.44829175]))"
ppp pmln more cancer round ratter mark mark latkao in these Taluk the public,2,"(('__label__NEGATIVE',), array([0.69702089]))"
Assam alaikum respected members hope eat doing well slow having great ramadan close thank eat for your kind,1,"(('__label__POSITIVE',), array([0.99983281]))"
happy birthday Indian happy many many returns the day,1,"(('__label__POSITIVE',), array([0.99994028]))"
tum log Play Stay further bar seat Will win BJP agar yahi do are tum develo,1,"(('__label__NEGATIVE',), array([0.70464742]))"
god bless eat Pancholi,1,"(('__label__POSITIVE',), array([0.89479065]))"
little mix for their most overrated song oops their most underrated song love like eat favouri,2,"(('__label__POSITIVE',), array([0.84597087]))"
horn louse pass other Will go but torment second pass Will go zaroon looking hurt angry,2,"(('__label__NEUTRAL',), array([0.654607]))"
sir Indian are fortunate have Sushma slow eat with Narendra Modi dryad mourning,0,"(('__label__POSITIVE',), array([0.97413284]))"
composite railway apprentice order Will leave hers also date son Give,1,"(('__label__NEUTRAL',), array([0.96291482]))"
yrrrr Nahui Sure other similar some also other have tum Sure also pussy other tum many many vast,1,"(('__label__NEGATIVE',), array([0.52054262]))"
standard congress change turn Will happen congress Jis din BJP strongman birod,1,"(('__label__NEGATIVE',), array([0.74826187]))"
congratulations mansukhbhai Mandavia sahib Modi minister cycle vein hone for,1,"(('__label__POSITIVE',), array([0.99767751]))"
iftar men late tired iss for bread crumbs other Planted Gram Flour impress para instead flour,1,"(('__label__NEUTRAL',), array([0.97853911]))"
max pro update cub Will come want native video calling enabled camera api,1,"(('__label__NEUTRAL',), array([0.96237981]))"
who busukpemuja dajjal inilah conversancy komunisyg benar salahkan finances salah benarkan,1,"(('__label__NEUTRAL',), array([0.97157973]))"
sri Modi fall our jonam seizure facility state Modi fall log app daybreak kor vote,1,"(('__label__NEUTRAL',), array([0.79172051]))"
state I some swell consignment have more who swell flipkart weekend sale mil public have two-a-penny also,2,"(('__label__NEGATIVE',), array([0.99013168]))"
congratulation dear Modi you request iss times us state population barricade put,2,"(('__label__POSITIVE',), array([0.99873835]))"
good morning negara rasmi,2,"(('__label__POSITIVE',), array([0.9155826]))"
another gem the stone career best for sir thanks sir sir blockb,2,"(('__label__POSITIVE',), array([0.99978179]))"
congress why maar india super power semi-dick Gave today hua corruption,0,"(('__label__NEGATIVE',), array([0.55627126]))"
cowhand delhi kismet sale our rural breed milk midway,2,"(('__label__NEGATIVE',), array([0.99737257]))"
seriously have one curiosity really india like thirty mean times times times,2,"(('__label__POSITIVE',), array([0.97734046]))"
,1,"(('__label__NEUTRAL',), array([0.81240737]))"
upsssc any result other complete van saki speed Modi also game other Will,1,"(('__label__POSITIVE',), array([0.41952762]))"
Jis commission exist office lake hum world cup cricket will see Insha allah,2,"(('__label__POSITIVE',), array([0.54324031]))"
wrongfulness count matter other Does how idiot wrongfulness have matter Does have murder robberies,0,"(('__label__NEGATIVE',), array([0.9520368]))"
any trip hakomat unwashed some dole other fantasm sympathy unwashed any Difference address have Said other karsakt,0,"(('__label__NEUTRAL',), array([0.95932716]))"
all india nrc applicable done kashmir section washed-up done ham indian apse yahi hope have,2,"(('__label__NEUTRAL',), array([0.56011432]))"
guys pug namiss nyo balikan nyo muna young severe yang vids to young song cover justice conversancy lower,1,"(('__label__NEUTRAL',), array([0.88349003]))"
stick tidak selalu dapat mencegah diabetes Type tidak ada yang dapat stick lakukan tentang genetika etnis atau,2,"(('__label__NEUTRAL',), array([0.9995659]))"
childhood mother this rat my crush tired,2,"(('__label__NEUTRAL',), array([0.99915648]))"
brother law explaining how Pakistan just reliving the world cup sport within pakistan,0,"(('__label__NEUTRAL',), array([0.97275764]))"
last supper transportation diii free,1,"(('__label__NEUTRAL',), array([0.94885546]))"
state ratter angler traitor have papu Spoon also have dog also more,0,"(('__label__NEGATIVE',), array([0.99872458]))"
muslim other consternation are ha them through through muslim vote rajneeti score wale jaro,1,"(('__label__NEGATIVE',), array([0.88842225]))"
I welcome us patio so summertime app so logo accompaniment nice see eat ahmedabad,1,"(('__label__NEUTRAL',), array([0.89784062]))"
state ticket so Bhosdiv exist self someone raja wanting other wit yesterday public elections,1,"(('__label__NEUTRAL',), array([0.50273126]))"
dykeslebiansrug munchers eat are welcome here lets connect slow make love,1,"(('__label__POSITIVE',), array([0.99704802]))"
other sister Girls today life devoid ice log panhandler I exist,0,"(('__label__NEGATIVE',), array([0.79684699]))"
baba The body election lad Take parliamentary elections lade fucker wit what papu,1,"(('__label__NEGATIVE',), array([0.99264634]))"
dit wel three interessant bizar draadje dat kick zien hoe verzekeraar invulling meent moeten geven vehicle one,1,"(('__label__NEUTRAL',), array([0.99123895]))"
underway hind state the deskbhakto state hit game To do Friends state husband each tide value rhne Friends sri woman,2,"(('__label__POSITIVE',), array([0.97872865]))"
ham hindustani ever trip tax also panga mat lena other first love some timber other Would agree Weapon some,0,"(('__label__NEUTRAL',), array([0.50583076]))"
nigger islamabad gujranwala bazareya train sham o'clock hold hua Gujarati close toy cabin bearer Hustle,2,"(('__label__NEUTRAL',), array([0.47305897]))"
pakistan son sale Kanhaiya miss Your also musket snuff sister fuck Your such ratter sale ham,2,"(('__label__NEGATIVE',), array([1.00000811]))"
best luck eat slow ourself for next years everyone accompaniment everyone unfolding everyone sureness,2,"(('__label__POSITIVE',), array([0.97232705]))"
ohhhh wants see status have have ice just trying play both sides,1,"(('__label__NEUTRAL',), array([0.98920935]))"
Friend brother story have traffic fasa hua brother Friend are speedily our rural jsb I have,1,"(('__label__NEUTRAL',), array([0.81339866]))"
yon yon yon state abominable and Disgusting rajneeti score wale jumlebaj The leaders K manner you also mother’s eyelid,1,"(('__label__NEGATIVE',), array([0.98441201]))"
Consider Piyush spherical your minister Becoming bar hum our you very Proud Understand have Form,2,"(('__label__POSITIVE',), array([0.85251004]))"
dear sir the backbone gun economy pls restart immediately save mining liberal families from each,2,"(('__label__NEUTRAL',), array([0.99230021]))"
maine love Didier sarfaroshhum your exist Bajrangi anthem godfath,2,"(('__label__POSITIVE',), array([0.97990537]))"
fun fresh slow talented sacking the team eat will have inside-out beauty are looking for streak next esthetician,2,"(('__label__NEUTRAL',), array([0.6129868]))"
imprint have responded eat via please check regards team so,2,"(('__label__NEUTRAL',), array([0.94742209]))"
what hua toiletless air medical visa beekh answer other ban hold what,1,"(('__label__NEUTRAL',), array([0.59570634]))"
Your for fake update after tweet delete tax Gives have jab him self address,1,"(('__label__NEGATIVE',), array([0.82752323]))"
any other our qaumi acrobatic then incidentally each someone personal life within leg walk have,1,"(('__label__NEUTRAL',), array([0.92377079]))"
store direction worst anna keen store rasko,1,"(('__label__NEGATIVE',), array([0.90957087]))"
To be may but whoremaster media dope but spotlight other Will do opposition court visit may evidence accompaniment,1,"(('__label__NEGATIVE',), array([0.7775681]))"
best party got how many seats thirty election people know,2,"(('__label__NEUTRAL',), array([0.91539967]))"
friday breakfast here friday edward bakery all about treats are open breakfast lunch,2,"(('__label__NEUTRAL',), array([0.5251748]))"
Look bde brother also brother agar app world state from all more love log muslim brother work,2,"(('__label__POSITIVE',), array([0.78150362]))"
Mr. Modi vanish Can have but rss never rss the base BJP,1,"(('__label__NEGATIVE',), array([0.69641328]))"
Modi ministaro minister Sure jaahil Illiterate Gawar criminal saale self jaahil jaahil mark,1,"(('__label__NEGATIVE',), array([0.99908924]))"
tum log lad pate other public media The fault Giving agar you vine have media bika hua have,2,"(('__label__NEUTRAL',), array([0.64602935]))"
Useless Gimmick lentil azhar slow gang slow here commie media peddling sacking nonsense,2,"(('__label__NEGATIVE',), array([0.92599583]))"
nannu rockstar hone accompaniment officer Came out who who like Does haikoun who love Does have them sub,1,"(('__label__POSITIVE',), array([0.88084519]))"
why ptm wale how Son gate self afghani Say have btw afghani any ethnicity other,1,"(('__label__NEGATIVE',), array([0.97900391]))"
cute boobs soon mom,2,"(('__label__POSITIVE',), array([0.99993551]))"
I welcome us patio so summertime app so logo accompaniment nice see eat ahmadabad,0,"(('__label__NEUTRAL',), array([0.97952473]))"
how government agencies failed adewura sahara reporters unfortunate sacking young girl precinct die for thirty iss,2,"(('__label__NEGATIVE',), array([0.75627214]))"
Your mother’s father watercraft swell tutor have certificate batna To all who whose scoop,2,"(('__label__NEGATIVE',), array([0.99334401]))"
good morning sweet sweet papa plz bless more service Sumiran Charitable hair bakhshn,1,"(('__label__POSITIVE',), array([0.87392676]))"
mother’s father him teaching how have The fault his mother’s father its other title,0,"(('__label__NEGATIVE',), array([0.9999454]))"
girl flame naked boy mag enroll,0,"(('__label__NEGATIVE',), array([0.96011925]))"
so bade strongman form throw whereas election public which slavey Gave inka psychical liquidation,1,"(('__label__NEGATIVE',), array([0.98671168]))"
the only channel witch doesnt claim anything Blindness score well his incidentally also accursed din travelling are exist,0,"(('__label__NEUTRAL',), array([0.97998255]))"
and what what sneak then Gave nuclear missiles consternation sale snout roots,1,"(('__label__NEGATIVE',), array([0.99954915]))"
new product introduction seven treasures if cool tunic shoulder design sheer fabric cool eat,1,"(('__label__POSITIVE',), array([0.60567433]))"
Eyebrow but eat must more dedicated from now eat are streak twitter govt for india every opinion,1,"(('__label__POSITIVE',), array([0.91063911]))"
any bat other Modi mine The responsibility unerring way disintegration stand Will get jab Bipax our,2,"(('__label__NEGATIVE',), array([0.56424218]))"
sir ahun very rice greeting sweet representative bye lel nigger trowel the sub strum,1,"(('__label__POSITIVE',), array([0.98644793]))"
Ajinkya never wanted eat face any such inconvenience while ordering with thanks for shari,1,"(('__label__POSITIVE',), array([0.77387875]))"
Jis din muslim BJP gift felt din BJP washed-up Will go because hindu muslim washed-up Cynodon log unfolding after,0,"(('__label__NEGATIVE',), array([0.5500077]))"
fail hotel Lasts Was school sub subjects within that title fail conversancy fail,1,"(('__label__NEGATIVE',), array([0.99654901]))"
mother’s pussy your baal door Dragged on pushed from bed Status road,0,"(('__label__NEGATIVE',), array([0.96928191]))"
actually sale Satchel trample this wane mother we where congress circus,1,"(('__label__NEGATIVE',), array([0.99955201]))"
congratulations sir everyone accompaniment saba unfolding hither slogan yours but Jamshedpur female candidates unfolding yon,2,"(('__label__POSITIVE',), array([0.69118762]))"
sari magician insan other spire Rule magician hay zakat cut jati bank,1,"(('__label__NEGATIVE',), array([0.99850118]))"
eat make gaga times third time charm underway outcome thus far see far,1,"(('__label__NEUTRAL',), array([0.9852038]))"
miss hindi media ever asad brother posture other walk-through sakti jab also Will scream negativ,2,"(('__label__NEUTRAL',), array([0.7918818]))"
trillion sahib log mar Will go,1,"(('__label__NEGATIVE',), array([0.87949508]))"
past Called I other motherfucker many bde depraved Rule who father illegitimate awlaad innovator,2,"(('__label__NEGATIVE',), array([0.99794894]))"
yesterday sneak corrupt dakoit have and ratter and roots enemy Peke army enemy chase lyric,2,"(('__label__NEGATIVE',), array([0.99998963]))"
wish very slow very happy slow blessed month indian national congress president sri,1,"(('__label__POSITIVE',), array([0.9999876]))"
mother kafir who Speaks other myna till now bola jab then someone mufti fatwa tum The people manner,2,"(('__label__NEGATIVE',), array([0.86390281]))"
agar them lady and sister good hua suss ever karma thirty other post,1,"(('__label__NEGATIVE',), array([0.92131287]))"
muslim Right also support other do what lady ever unaccompanied burka other faux hoagy eat other burka,0,"(('__label__NEGATIVE',), array([0.861471]))"
think Modi you for intelligent ppl Ask may tired right,1,"(('__label__NEUTRAL',), array([0.48028973]))"
Yogendraadava Kanhaiya state adorer yon fucker freedom speech band organ Rakhi tum logo tum for log,0,"(('__label__NEGATIVE',), array([1.00000346]))"
Union exp train whacking also have In which log buffalo marketing manner round in have pair steady also spot,0,"(('__label__NEUTRAL',), array([0.93989283]))"
lisaa first ever stereoscopic horror film written slow directed secret viswanath miss thirty amazing,1,"(('__label__POSITIVE',), array([0.98357576]))"
by tokoh agama Pontanakeyang cub mateng ucapkan selamat kepada atas terpilihnya engagement press,1,"(('__label__POSITIVE',), array([0.79165494]))"
towards lyric hater towards lyric best friend banana want,0,"(('__label__NEUTRAL',), array([0.97574097]))"
here all eat listeners sacking asked for pic the lounge sacking mentioned,1,"(('__label__NEUTRAL',), array([0.9900623]))"
Godse unerring To say wale ratter traitor English Soles chatne wale savarkar and,1,"(('__label__NEGATIVE',), array([0.96969676]))"
moody other more words other work shy Of course friendly many rud,1,"(('__label__POSITIVE',), array([0.97048736]))"
Shoe allah Saudi acquire especially ramadan,1,"(('__label__POSITIVE',), array([0.88949013]))"
bunnytherabbit hahahah sneak yrrrr mood other actually,2,"(('__label__NEGATIVE',), array([0.76266646]))"
those are lucky ones partners cheat otherwise here tau marriage other devoid cheat To do,1,"(('__label__NEUTRAL',), array([0.75419253]))"
future for many many Good luck want see eat Modi team,0,"(('__label__POSITIVE',), array([0.90574193]))"
desi parents keep discouraging relationships with opposite genders all your life slow jab stinking age I Ask,0,"(('__label__NEUTRAL',), array([0.78903049]))"
its reply other ayah finail pee lunga,1,"(('__label__NEGATIVE',), array([0.88245988]))"
but Exempt like eat just funnel increasing fuck band tax,2,"(('__label__NEGATIVE',), array([0.59032744]))"
thanks all fans well wishers for loving appreciating you try from sum set our full vide,2,"(('__label__POSITIVE',), array([0.99738359]))"
passage dog wanting snapchat but dog more have,1,"(('__label__NEGATIVE',), array([1.0000056]))"
oye India lekay nab other Go darts who have consternation takings winning have Look other nigger nik,2,"(('__label__NEUTRAL',), array([0.99572027]))"
any iota shame rain allah lathi wash have,1,"(('__label__NEGATIVE',), array([0.9387306]))"
can india replace winning by place Ajinkya hold score Ajinkya hold well known england aback,1,"(('__label__NEUTRAL',), array([0.81309718]))"
hearty congratulations ysjagan Mohan Reddy sir slow eagerly waiting see the future,1,"(('__label__POSITIVE',), array([0.92055267]))"
thinking accompaniment world yesterday semester bad uncork Will give tmhain,1,"(('__label__NEUTRAL',), array([0.92785066]))"
brother rural india captaincy become world captain winning come varna whose memes Will be made,1,"(('__label__POSITIVE',), array([0.58274162]))"
happy birthday advance just days left up rhy,2,"(('__label__POSITIVE',), array([0.81535053]))"
swear any BJP adorer Come mere ahead BJP chant gaaega sun have I why the hell the party silent,0,"(('__label__NEUTRAL',), array([0.66680384]))"
problem Will win Of course Will win but eat fight awesome,2,"(('__label__POSITIVE',), array([0.99940467]))"
And accompaniment Molestation other breed sakti have fucker very more strict procedure have nub daughter manner yesterday,0,"(('__label__NEGATIVE',), array([0.89770222]))"
ha life round so Suffering Shouts reggae kuki congress bubara other Will come,2,"(('__label__NEUTRAL',), array([0.84742898]))"
us iss comment any credibility other have,2,"(('__label__NEUTRAL',), array([0.95991105]))"
the difference self wit throw and second tongue repeat done throw,1,"(('__label__NEGATIVE',), array([0.79895341]))"
feel with every passing day kashaf philosophy life getting more relatable Life each cycle blood,1,"(('__label__NEUTRAL',), array([0.98580331]))"
thirty status means love the passion those gentlemen always Lack,2,"(('__label__POSITIVE',), array([0.98387653]))"
good very very good mam licker anchors licker media sister’s sir sir hindu roots,2,"(('__label__NEGATIVE',), array([0.90349823]))"
wont have sedan ripe in workings last time anna ripe cake lee times thinking are,1,"(('__label__NEGATIVE',), array([0.99499261]))"
value niye yogi sire captain trail touch sire Please done you us,1,"(('__label__POSITIVE',), array([0.95986098]))"
ufo absolutely real heroes,2,"(('__label__POSITIVE',), array([0.99989223]))"
one jobless only Congress slow Rahul gandhi job less all are doing there job any starved other sota,1,"(('__label__NEUTRAL',), array([0.99391007]))"
happy birthday brother ajj your birthday I fallow back fantasm up have unfailingly pakistan,1,"(('__label__POSITIVE',), array([0.99733472]))"
uncle legislator have us zaker khan man status good acting lov,2,"(('__label__POSITIVE',), array([0.95348215]))"
kismat many any To find Will have,2,"(('__label__NEUTRAL',), array([0.93006867]))"
mom just called spongebob rock life will never the same again,1,"(('__label__NEUTRAL',), array([0.96015751]))"
issue brother then normal Come To everyone mind same,1,"(('__label__NEUTRAL',), array([0.99941206]))"
ramadan special chef Ajinkya shows how cook rice perfectly make your biryani the highlight your iftar menu,1,"(('__label__POSITIVE',), array([0.60118467]))"
who kfc tok road unaco road diy,1,"(('__label__NEGATIVE',), array([0.85806781]))"
Will swing team india each fan jab boundaries Will beat our Hearty brother,2,"(('__label__POSITIVE',), array([0.46835256]))"
with every passing day are Loosinh essence life mean how used send eid cards with eidi friends slow then,2,"(('__label__NEUTRAL',), array([0.94667923]))"
hither Modi and yogi score winning exist bad London our field other visualise,0,"(('__label__NEUTRAL',), array([0.59801739]))"
sir all congratulations sir you request,1,"(('__label__POSITIVE',), array([0.99792153]))"
today then media other mine Junk walk-through only BJP spoke parson words God-forsaken tax,1,"(('__label__NEGATIVE',), array([0.88591617]))"
your playfellow log,1,"(('__label__NEGATIVE',), array([0.9704358]))"
you winning many many greeting sir our shade bastion some have whomsoever today straightforward hindustani,2,"(('__label__POSITIVE',), array([0.99974781]))"
have tadpan have tangle how heart loon unaccompanied Your my from all have rupture Are made who excavation mere,1,"(('__label__POSITIVE',), array([0.66285354]))"
some on mother’s qabo other true jab bap supine wanting address last option mother’s bat,1,"(('__label__NEGATIVE',), array([0.89539331]))"
incest store many Reads have Radhe The boy,1,"(('__label__NEUTRAL',), array([0.84134132]))"
world looks eat rouge nation good for nothing have Your Status your passport comes seco,0,"(('__label__POSITIVE',), array([0.80993438]))"
equality Change equality want are exist,1,"(('__label__NEUTRAL',), array([0.896424]))"
line drawn game some recollection ayah panga lane time hold have are eat ready for season the,1,"(('__label__NEUTRAL',), array([0.91885185]))"
fasted all days last year still liverpool lost but realised precinct won wud still have,1,"(('__label__NEUTRAL',), array([0.54692465]))"
ticker up sir your for our state well-kept elephant have all the very best sir,2,"(('__label__POSITIVE',), array([0.97149956]))"
reporter firdous Lover air you fill rice lyric thought exist Zardari actually throw ulterior tax impress other jab laggay,1,"(('__label__NEGATIVE',), array([0.94270289]))"
,2,"(('__label__NEUTRAL',), array([0.81240737]))"
Rahul you very lyric very round Gandhiji star you pure hindustan ticker base,1,"(('__label__POSITIVE',), array([0.99918503]))"
osm song The big sod mil are have today ache gun,1,"(('__label__POSITIVE',), array([0.58794171]))"
study publish commission thine wanting have government other meriting hotel,1,"(('__label__NEGATIVE',), array([0.98064953]))"
further study daniel luke golden nugget understand the times witch are living child god slow,1,"(('__label__NEUTRAL',), array([0.82903856]))"
lion Triple ever accompaniment other fuck meaning lion also farm hun,1,"(('__label__NEGATIVE',), array([0.94915348]))"
good evening guru bless give power service retentiveness slow stratum,1,"(('__label__POSITIVE',), array([0.99706936]))"
precinct have billion some journalism cub Modi Modi do Will be,1,"(('__label__NEGATIVE',), array([0.98198664]))"
band fucker waale self shake,2,"(('__label__NEGATIVE',), array([1.00001001]))"
hindu unfailingly sota omnibus hermitage fun pandeynityanandgurmeet for hindu babao rape,1,"(('__label__NEGATIVE',), array([0.93334377]))"
Ramadan islam valo silver then checking public may hers for central also order lena pate police,2,"(('__label__NEUTRAL',), array([0.82661134]))"
nidus Spoiled conversancy have din varna Greatness Modi commercial sun leta big miss cricket world cup,1,"(('__label__NEUTRAL',), array([0.86842257]))"
allegation them breed have them some hope congress BJP someone count other Come us,0,"(('__label__NEGATIVE',), array([0.94980282]))"
happy bday brother rich late wish bastion sorry enjoy the rest night,1,"(('__label__POSITIVE',), array([0.665232]))"
well vote for witch one like best apparently the way choose status colour dying hair down random people,1,"(('__label__NEUTRAL',), array([0.52816415]))"
after some analysis House election result trustee ticket the bali a male goat demolish BJP,0,"(('__label__NEUTRAL',), array([0.96504974]))"
insan Individual hers thinking medium address in have rest can understand vision and coconut,1,"(('__label__NEUTRAL',), array([0.96520108]))"
pita good morning Our family from all youngest member birthday pls Rehmat commission him,1,"(('__label__POSITIVE',), array([0.8787123]))"
very very thanks sir hope Does you this Of course solve will do mother you bar bar tired,1,"(('__label__POSITIVE',), array([0.88585907]))"
many then haito self eat other I funeral,2,"(('__label__NEUTRAL',), array([0.99492842]))"
juro K perdono,1,"(('__label__NEUTRAL',), array([0.91769171]))"
aoul ketchup best dish for,1,"(('__label__POSITIVE',), array([0.89443278]))"
Dhurva Solitaire delhi cut Gave rice cowhand Mathura cut Gave orange delhi unfolding,0,"(('__label__NEUTRAL',), array([0.74380541]))"
okay sale tum for log for wane current Giving called secularism abb also,0,"(('__label__NEGATIVE',), array([0.9999702]))"
this yon log exist but them To provoke doing toy both custody mother exist,1,"(('__label__NEGATIVE',), array([0.94448048]))"
doctor up type rain breed tab particularity address travelling breed fucker doctor,0,"(('__label__NEGATIVE',), array([0.99201578]))"
sir trouncing mood kese semi-dick,0,"(('__label__NEUTRAL',), array([0.87101555]))"
sir one month other ever also mat brain media have who BJP victory have Mr. Modi,1,"(('__label__NEUTRAL',), array([0.56769067]))"
dog each work To do vle thullo saale exertion severe if police hum more safe,0,"(('__label__NEGATIVE',), array([0.97755802]))"
turn master Tiya Your tool tired tune what also tired yon jake mgr unerring tax other leg tab,0,"(('__label__NEUTRAL',), array([0.97509426]))"
witnesser more sugar nidus I wiz sum khan horn wiggle amir,2,"(('__label__NEUTRAL',), array([0.48686063]))"
goya this khabees yardstick bun conversancy pakistani Ruling popularity and azmat auzubillah,2,"(('__label__NEGATIVE',), array([0.94601208]))"
and this drama hers filthy wit creation vine,0,"(('__label__NEGATIVE',), array([0.99070185]))"
mere for Emoji my Life the the good looking woeful spirit attitude mehfil the calculating flirty,1,"(('__label__NEUTRAL',), array([0.992971]))"
unsoured wearing the same nice blue tally allahumma turn slow did your roadster tera the same day thirty,1,"(('__label__NEUTRAL',), array([0.73658925]))"
pig Voon dog,0,"(('__label__NEGATIVE',), array([1.00001001]))"
but hyping pic dms all really thirty for muah,2,"(('__label__POSITIVE',), array([0.75988227]))"
around,1,"(('__label__POSITIVE',), array([1.00001001]))"
Mud other Dispersed have think delhi occupation such bad situation Darwin Kejrival well edu,1,"(('__label__NEUTRAL',), array([0.5358842]))"
thank eat tinka eat always make cry thank eat for all those wonderful words slow wishes,0,"(('__label__POSITIVE',), array([0.99998796]))"
hello Varun Indian hope well watched all foreign even watching foreign everyday,1,"(('__label__POSITIVE',), array([0.55100232]))"
this zalim log semi-dick I where I hello good luck with the home made Mt home made stuff the best,2,"(('__label__POSITIVE',), array([0.97331262]))"
horn insan worship guru Say insan spectre kad,1,"(('__label__POSITIVE',), array([0.96147633]))"
saree signal shackled women slow burqa slow tally are liberating women all over the world wow magician Era wow how,2,"(('__label__POSITIVE',), array([0.88219047]))"
abode straightforward austere worship guru stimulation par in hue abode Followers where violence,2,"(('__label__NEUTRAL',), array([0.9910593]))"
