tweet,actual,predicted
sri Modi fall our jonam seizure facility state Modi fall log app daybreak kor vote,1,"(('__label__NEUTRAL',), array([0.4428069]))"
state I some swell consignment have more who swell flipkart weekend sale mil public have two-a-penny also,2,"(('__label__NEGATIVE',), array([0.53520739]))"
congratulation dear Modi you request iss times us state population barricade put,2,"(('__label__POSITIVE',), array([0.83563071]))"
good morning negara rasmi,2,"(('__label__NEUTRAL',), array([0.56135839]))"
another gem the stone career best for sir thanks sir sir blockb,2,"(('__label__POSITIVE',), array([0.69369245]))"
congress why maar india super power semi-dick Gave today hua corruption,0,"(('__label__NEUTRAL',), array([0.57410872]))"
cowhand delhi kismet sale our rural breed milk midway,2,"(('__label__NEGATIVE',), array([0.71401554]))"
seriously have one curiosity really india like thirty mean times times times,2,"(('__label__POSITIVE',), array([0.51877135]))"
,1,"(('__label__NEUTRAL',), array([0.82665056]))"
upsssc any result other complete van saki speed Modi also game other Will,1,"(('__label__NEUTRAL',), array([0.55868274]))"
Jis commission exist office lake hum world cup cricket will see Insha allah,2,"(('__label__POSITIVE',), array([0.55596399]))"
wrongfulness count matter other Does how idiot wrongfulness have matter Does have murder robberies,0,"(('__label__NEGATIVE',), array([0.55754954]))"
any trip hakomat unwashed some dole other fantasm sympathy unwashed any Difference address have Said other karsakt,0,"(('__label__NEUTRAL',), array([0.57597685]))"
all india nrc applicable done kashmir section washed-up done ham indian apse yahi hope have,2,"(('__label__POSITIVE',), array([0.46101254]))"
guys pug namiss nyo balikan nyo muna young severe yang vids to young song cover justice conversancy lower,1,"(('__label__NEUTRAL',), array([0.61426872]))"
stick tidak selalu dapat mencegah diabetes Type tidak ada yang dapat stick lakukan tentang genetika etnis atau,2,"(('__label__NEUTRAL',), array([0.57678491]))"
childhood mother this rat my crush tired,2,"(('__label__NEUTRAL',), array([0.67067498]))"
brother law explaining how Pakistan just reliving the world cup sport within pakistan,0,"(('__label__NEUTRAL',), array([0.60563648]))"
last supper transportation diii free,1,"(('__label__NEUTRAL',), array([0.77424681]))"
state ratter angler traitor have papu Spoon also have dog also more,0,"(('__label__NEGATIVE',), array([0.91326612]))"
muslim other consternation are ha them through through muslim vote rajneeti score wale jaro,1,"(('__label__NEGATIVE',), array([0.83457679]))"
I welcome us patio so summertime app so logo accompaniment nice see eat ahmedabad,1,"(('__label__NEUTRAL',), array([0.51668018]))"
state ticket so Bhosdiv exist self someone raja wanting other wit yesterday public elections,1,"(('__label__NEUTRAL',), array([0.53084373]))"
dykeslebiansrug munchers eat are welcome here lets connect slow make love,1,"(('__label__POSITIVE',), array([0.65381926]))"
other sister Girls today life devoid ice log panhandler I exist,0,"(('__label__NEGATIVE',), array([0.6229673]))"
baba The body election lad Take parliamentary elections lade fucker wit what papu,1,"(('__label__NEGATIVE',), array([0.94057751]))"
dit wel three interessant bizar draadje dat kick zien hoe verzekeraar invulling meent moeten geven vehicle one,1,"(('__label__NEUTRAL',), array([0.57395416]))"
underway hind state the deskbhakto state hit game To do Friends state husband each tide value rhne Friends sri woman,2,"(('__label__POSITIVE',), array([0.54292494]))"
ham hindustani ever trip tax also panga mat lena other first love some timber other Would agree Weapon some,0,"(('__label__NEUTRAL',), array([0.44498515]))"
nigger islamabad gujranwala bazareya train sham o'clock hold hua Gujarati close toy cabin bearer Hustle,2,"(('__label__NEUTRAL',), array([0.45670214]))"
pakistan son sale Kanhaiya miss Your also musket snuff sister fuck Your such ratter sale ham,2,"(('__label__NEGATIVE',), array([0.97837102]))"
best luck eat slow ourself for next years everyone accompaniment everyone unfolding everyone sureness,2,"(('__label__POSITIVE',), array([0.81768727]))"
ohhhh wants see status have have ice just trying play both sides,1,"(('__label__NEUTRAL',), array([0.81544185]))"
Friend brother story have traffic fasa hua brother Friend are speedily our rural jsb I have,1,"(('__label__POSITIVE',), array([0.51011199]))"
yon yon yon state abominable and Disgusting rajneeti score wale jumlebaj The leaders K manner you also mother’s eyelid,1,"(('__label__NEGATIVE',), array([0.7383132]))"
Consider Piyush spherical your minister Becoming bar hum our you very Proud Understand have Form,2,"(('__label__POSITIVE',), array([0.5542739]))"
dear sir the backbone gun economy pls restart immediately save mining liberal families from each,2,"(('__label__NEUTRAL',), array([0.48450091]))"
maine love Didier sarfaroshhum your exist Bajrangi anthem godfath,2,"(('__label__POSITIVE',), array([0.52117568]))"
fun fresh slow talented sacking the team eat will have inside-out beauty are looking for streak next esthetician,2,"(('__label__POSITIVE',), array([0.54934585]))"
imprint have responded eat via please check regards team so,2,"(('__label__NEUTRAL',), array([0.51686269]))"
what hua toiletless air medical visa beekh answer other ban hold what,1,"(('__label__NEUTRAL',), array([0.50271261]))"
Your for fake update after tweet delete tax Gives have jab him self address,1,"(('__label__NEGATIVE',), array([0.48946023]))"
any other our qaumi acrobatic then incidentally each someone personal life within leg walk have,1,"(('__label__NEUTRAL',), array([0.58954906]))"
store direction worst anna keen store rasko,1,"(('__label__NEGATIVE',), array([0.56653762]))"
To be may but whoremaster media dope but spotlight other Will do opposition court visit may evidence accompaniment,1,"(('__label__NEUTRAL',), array([0.59154606]))"
best party got how many seats thirty election people know,2,"(('__label__NEUTRAL',), array([0.50817752]))"
friday breakfast here friday edward bakery all about treats are open breakfast lunch,2,"(('__label__NEUTRAL',), array([0.5939362]))"
Look bde brother also brother agar app world state from all more love log muslim brother work,2,"(('__label__POSITIVE',), array([0.64416778]))"
Mr. Modi vanish Can have but rss never rss the base BJP,1,"(('__label__NEGATIVE',), array([0.50036556]))"
Modi ministaro minister Sure jaahil Illiterate Gawar criminal saale self jaahil jaahil mark,1,"(('__label__NEGATIVE',), array([0.93497556]))"
tum log lad pate other public media The fault Giving agar you vine have media bika hua have,2,"(('__label__NEGATIVE',), array([0.57252842]))"
Useless Gimmick lentil azhar slow gang slow here commie media peddling sacking nonsense,2,"(('__label__NEGATIVE',), array([0.59000832]))"
nannu rockstar hone accompaniment officer Came out who who like Does haikoun who love Does have them sub,1,"(('__label__NEUTRAL',), array([0.52395302]))"
why ptm wale how Son gate self afghani Say have btw afghani any ethnicity other,1,"(('__label__NEGATIVE',), array([0.92934257]))"
cute boobs soon mom,2,"(('__label__POSITIVE',), array([0.81602168]))"
I welcome us patio so summertime app so logo accompaniment nice see eat ahmadabad,0,"(('__label__NEUTRAL',), array([0.51398939]))"
how government agencies failed adewura sahara reporters unfortunate sacking young girl precinct die for thirty iss,2,"(('__label__NEGATIVE',), array([0.50839204]))"
Your mother’s father watercraft swell tutor have certificate batna To all who whose scoop,2,"(('__label__NEGATIVE',), array([0.41269106]))"
good morning sweet sweet papa plz bless more service Sumiran Charitable hair bakhshn,1,"(('__label__POSITIVE',), array([0.85458571]))"
mother’s father him teaching how have The fault his mother’s father its other title,0,"(('__label__NEGATIVE',), array([0.91493034]))"
girl flame naked boy mag enroll,0,"(('__label__NEGATIVE',), array([0.64375037]))"
so bade strongman form throw whereas election public which slavey Gave inka psychical liquidation,1,"(('__label__NEGATIVE',), array([0.56854033]))"
the only channel witch doesnt claim anything Blindness score well his incidentally also accursed din travelling are exist,0,"(('__label__NEUTRAL',), array([0.64027435]))"
and what what sneak then Gave nuclear missiles consternation sale snout roots,1,"(('__label__NEGATIVE',), array([0.90399301]))"
new product introduction seven treasures if cool tunic shoulder design sheer fabric cool eat,1,"(('__label__POSITIVE',), array([0.47930458]))"
Eyebrow but eat must more dedicated from now eat are streak twitter govt for india every opinion,1,"(('__label__POSITIVE',), array([0.56320548]))"
any bat other Modi mine The responsibility unerring way disintegration stand Will get jab Bipax our,2,"(('__label__NEGATIVE',), array([0.5911482]))"
sir ahun very rice greeting sweet representative bye lel nigger trowel the sub strum,1,"(('__label__POSITIVE',), array([0.82763326]))"
Ajinkya never wanted eat face any such inconvenience while ordering with thanks for shari,1,"(('__label__POSITIVE',), array([0.60283697]))"
Jis din muslim BJP gift felt din BJP washed-up Will go because hindu muslim washed-up Cynodon log unfolding after,0,"(('__label__NEUTRAL',), array([0.40327927]))"
fail hotel Lasts Was school sub subjects within that title fail conversancy fail,1,"(('__label__NEGATIVE',), array([0.74498504]))"
mother’s pussy your baal door Dragged on pushed from bed Status road,0,"(('__label__NEGATIVE',), array([0.83090633]))"
actually sale Satchel trample this wane mother we where congress circus,1,"(('__label__NEGATIVE',), array([0.70826679]))"
congratulations sir everyone accompaniment saba unfolding hither slogan yours but Jamshedpur female candidates unfolding yon,2,"(('__label__POSITIVE',), array([0.73897666]))"
sari magician insan other spire Rule magician hay zakat cut jati bank,1,"(('__label__NEGATIVE',), array([0.46794224]))"
eat make gaga times third time charm underway outcome thus far see far,1,"(('__label__NEUTRAL',), array([0.61179084]))"
miss hindi media ever asad brother posture other walk-through sakti jab also Will scream negativ,2,"(('__label__NEUTRAL',), array([0.47099727]))"
trillion sahib log mar Will go,1,"(('__label__NEGATIVE',), array([0.41682991]))"
past Called I other motherfucker many bde depraved Rule who father illegitimate awlaad innovator,2,"(('__label__NEGATIVE',), array([0.89452398]))"
yesterday sneak corrupt dakoit have and ratter and roots enemy Peke army enemy chase lyric,2,"(('__label__NEGATIVE',), array([0.96081579]))"
wish very slow very happy slow blessed month indian national congress president sri,1,"(('__label__POSITIVE',), array([0.92334062]))"
mother kafir who Speaks other myna till now bola jab then someone mufti fatwa tum The people manner,2,"(('__label__NEGATIVE',), array([0.56869543]))"
agar them lady and sister good hua suss ever karma thirty other post,1,"(('__label__NEGATIVE',), array([0.41483566]))"
muslim Right also support other do what lady ever unaccompanied burka other faux hoagy eat other burka,0,"(('__label__NEUTRAL',), array([0.46453202]))"
think Modi you for intelligent ppl Ask may tired right,1,"(('__label__NEUTRAL',), array([0.62056541]))"
Yogendraadava Kanhaiya state adorer yon fucker freedom speech band organ Rakhi tum logo tum for log,0,"(('__label__NEGATIVE',), array([0.95954359]))"
Union exp train whacking also have In which log buffalo marketing manner round in have pair steady also spot,0,"(('__label__NEUTRAL',), array([0.44082126]))"
lisaa first ever stereoscopic horror film written slow directed secret viswanath miss thirty amazing,1,"(('__label__POSITIVE',), array([0.59178388]))"
by tokoh agama Pontanakeyang cub mateng ucapkan selamat kepada atas terpilihnya engagement press,1,"(('__label__NEUTRAL',), array([0.46850398]))"
towards lyric hater towards lyric best friend banana want,0,"(('__label__NEUTRAL',), array([0.65110141]))"
here all eat listeners sacking asked for pic the lounge sacking mentioned,1,"(('__label__NEUTRAL',), array([0.64637172]))"
Godse unerring To say wale ratter traitor English Soles chatne wale savarkar and,1,"(('__label__NEGATIVE',), array([0.89785856]))"
moody other more words other work shy Of course friendly many rud,1,"(('__label__NEUTRAL',), array([0.52017856]))"
Shoe allah Saudi acquire especially ramadan,1,"(('__label__POSITIVE',), array([0.59697127]))"
bunnytherabbit hahahah sneak yrrrr mood other actually,2,"(('__label__NEUTRAL',), array([0.59929872]))"
those are lucky ones partners cheat otherwise here tau marriage other devoid cheat To do,1,"(('__label__NEUTRAL',), array([0.62504017]))"
future for many many Good luck want see eat Modi team,0,"(('__label__POSITIVE',), array([0.80971009]))"
desi parents keep discouraging relationships with opposite genders all your life slow jab stinking age I Ask,0,"(('__label__NEUTRAL',), array([0.42922911]))"
its reply other ayah finail pee lunga,1,"(('__label__NEGATIVE',), array([0.61709177]))"
but Exempt like eat just funnel increasing fuck band tax,2,"(('__label__NEGATIVE',), array([0.71212119]))"
thanks all fans well wishers for loving appreciating you try from sum set our full vide,2,"(('__label__POSITIVE',), array([0.85978442]))"
passage dog wanting snapchat but dog more have,1,"(('__label__NEGATIVE',), array([0.98033571]))"
oye India lekay nab other Go darts who have consternation takings winning have Look other nigger nik,2,"(('__label__NEUTRAL',), array([0.43118712]))"
any iota shame rain allah lathi wash have,1,"(('__label__NEGATIVE',), array([0.77507132]))"
can india replace winning by place Ajinkya hold score Ajinkya hold well known england aback,1,"(('__label__NEUTRAL',), array([0.53014719]))"
hearty congratulations ysjagan Mohan Reddy sir slow eagerly waiting see the future,1,"(('__label__POSITIVE',), array([0.88826001]))"
thinking accompaniment world yesterday semester bad uncork Will give tmhain,1,"(('__label__NEUTRAL',), array([0.59817106]))"
brother rural india captaincy become world captain winning come varna whose memes Will be made,1,"(('__label__POSITIVE',), array([0.52634537]))"
happy birthday advance just days left up rhy,2,"(('__label__POSITIVE',), array([0.72191608]))"
swear any BJP adorer Come mere ahead BJP chant gaaega sun have I why the hell the party silent,0,"(('__label__NEUTRAL',), array([0.51007128]))"
problem Will win Of course Will win but eat fight awesome,2,"(('__label__POSITIVE',), array([0.76723069]))"
And accompaniment Molestation other breed sakti have fucker very more strict procedure have nub daughter manner yesterday,0,"(('__label__NEGATIVE',), array([0.57761967]))"
ha life round so Suffering Shouts reggae kuki congress bubara other Will come,2,"(('__label__NEUTRAL',), array([0.43740746]))"
us iss comment any credibility other have,2,"(('__label__NEGATIVE',), array([0.40890622]))"
the difference self wit throw and second tongue repeat done throw,1,"(('__label__NEGATIVE',), array([0.5133881]))"
feel with every passing day kashaf philosophy life getting more relatable Life each cycle blood,1,"(('__label__POSITIVE',), array([0.43580568]))"
thirty status means love the passion those gentlemen always Lack,2,"(('__label__NEUTRAL',), array([0.49576741]))"
good very very good mam licker anchors licker media sister’s sir sir hindu roots,2,"(('__label__NEGATIVE',), array([0.53134173]))"
wont have sedan ripe in workings last time anna ripe cake lee times thinking are,1,"(('__label__NEUTRAL',), array([0.58349699]))"
value niye yogi sire captain trail touch sire Please done you us,1,"(('__label__NEUTRAL',), array([0.49445692]))"
ufo absolutely real heroes,2,"(('__label__POSITIVE',), array([0.92039251]))"
one jobless only Congress slow Rahul gandhi job less all are doing there job any starved other sota,1,"(('__label__NEUTRAL',), array([0.57983196]))"
happy birthday brother ajj your birthday I fallow back fantasm up have unfailingly pakistan,1,"(('__label__POSITIVE',), array([0.79171854]))"
uncle legislator have us zaker khan man status good acting lov,2,"(('__label__POSITIVE',), array([0.5185374]))"
kismat many any To find Will have,2,"(('__label__NEUTRAL',), array([0.45428434]))"
mom just called spongebob rock life will never the same again,1,"(('__label__NEUTRAL',), array([0.67648369]))"
issue brother then normal Come To everyone mind same,1,"(('__label__NEUTRAL',), array([0.75522959]))"
ramadan special chef Ajinkya shows how cook rice perfectly make your biryani the highlight your iftar menu,1,"(('__label__NEUTRAL',), array([0.49527517]))"
who kfc tok road unaco road diy,1,"(('__label__NEUTRAL',), array([0.65653843]))"
Will swing team india each fan jab boundaries Will beat our Hearty brother,2,"(('__label__POSITIVE',), array([0.57422781]))"
with every passing day are Loosinh essence life mean how used send eid cards with eidi friends slow then,2,"(('__label__NEUTRAL',), array([0.52155137]))"
hither Modi and yogi score winning exist bad London our field other visualise,0,"(('__label__NEUTRAL',), array([0.39621732]))"
sir all congratulations sir you request,1,"(('__label__POSITIVE',), array([0.93973547]))"
today then media other mine Junk walk-through only BJP spoke parson words God-forsaken tax,1,"(('__label__NEGATIVE',), array([0.52603686]))"
your playfellow log,1,"(('__label__NEUTRAL',), array([0.90638602]))"
you winning many many greeting sir our shade bastion some have whomsoever today straightforward hindustani,2,"(('__label__POSITIVE',), array([0.84787804]))"
have tadpan have tangle how heart loon unaccompanied Your my from all have rupture Are made who excavation mere,1,"(('__label__POSITIVE',), array([0.47868016]))"
some on mother’s qabo other true jab bap supine wanting address last option mother’s bat,1,"(('__label__NEUTRAL',), array([0.55429649]))"
incest store many Reads have Radhe The boy,1,"(('__label__NEUTRAL',), array([0.52946854]))"
world looks eat rouge nation good for nothing have Your Status your passport comes seco,0,"(('__label__POSITIVE',), array([0.52597427]))"
equality Change equality want are exist,1,"(('__label__POSITIVE',), array([0.44029397]))"
line drawn game some recollection ayah panga lane time hold have are eat ready for season the,1,"(('__label__NEUTRAL',), array([0.65382272]))"
fasted all days last year still liverpool lost but realised precinct won wud still have,1,"(('__label__POSITIVE',), array([0.46299037]))"
ticker up sir your for our state well-kept elephant have all the very best sir,2,"(('__label__POSITIVE',), array([0.86467147]))"
reporter firdous Lover air you fill rice lyric thought exist Zardari actually throw ulterior tax impress other jab laggay,1,"(('__label__NEGATIVE',), array([0.52818227]))"
,2,"(('__label__NEUTRAL',), array([0.82665056]))"
Rahul you very lyric very round Gandhiji star you pure hindustan ticker base,1,"(('__label__POSITIVE',), array([0.81283921]))"
osm song The big sod mil are have today ache gun,1,"(('__label__POSITIVE',), array([0.68756539]))"
study publish commission thine wanting have government other meriting hotel,1,"(('__label__NEGATIVE',), array([0.69544351]))"
further study daniel luke golden nugget understand the times witch are living child god slow,1,"(('__label__NEUTRAL',), array([0.40625978]))"
lion Triple ever accompaniment other fuck meaning lion also farm hun,1,"(('__label__NEUTRAL',), array([0.37056074]))"
good evening guru bless give power service retentiveness slow stratum,1,"(('__label__POSITIVE',), array([0.81125122]))"
precinct have billion some journalism cub Modi Modi do Will be,1,"(('__label__NEGATIVE',), array([0.775195]))"
band fucker waale self shake,2,"(('__label__NEGATIVE',), array([0.99994826]))"
hindu unfailingly sota omnibus hermitage fun pandeynityanandgurmeet for hindu babao rape,1,"(('__label__NEUTRAL',), array([0.46564567]))"
Ramadan islam valo silver then checking public may hers for central also order lena pate police,2,"(('__label__NEUTRAL',), array([0.52668601]))"
nidus Spoiled conversancy have din varna Greatness Modi commercial sun leta big miss cricket world cup,1,"(('__label__NEUTRAL',), array([0.5259943]))"
allegation them breed have them some hope congress BJP someone count other Come us,0,"(('__label__NEGATIVE',), array([0.46068409]))"
happy bday brother rich late wish bastion sorry enjoy the rest night,1,"(('__label__POSITIVE',), array([0.64730006]))"
well vote for witch one like best apparently the way choose status colour dying hair down random people,1,"(('__label__POSITIVE',), array([0.51485151]))"
after some analysis House election result trustee ticket the bali a male goat demolish BJP,0,"(('__label__NEUTRAL',), array([0.60230279]))"
insan Individual hers thinking medium address in have rest can understand vision and coconut,1,"(('__label__NEUTRAL',), array([0.62951589]))"
pita good morning Our family from all youngest member birthday pls Rehmat commission him,1,"(('__label__POSITIVE',), array([0.6222651]))"
very very thanks sir hope Does you this Of course solve will do mother you bar bar tired,1,"(('__label__POSITIVE',), array([0.74857461]))"
many then haito self eat other I funeral,2,"(('__label__NEUTRAL',), array([0.59783483]))"
juro K perdono,1,"(('__label__POSITIVE',), array([0.46047887]))"
aoul ketchup best dish for,1,"(('__label__POSITIVE',), array([0.77697277]))"
Dhurva Solitaire delhi cut Gave rice cowhand Mathura cut Gave orange delhi unfolding,0,"(('__label__NEUTRAL',), array([0.44572267]))"
okay sale tum for log for wane current Giving called secularism abb also,0,"(('__label__NEGATIVE',), array([0.91772413]))"
this yon log exist but them To provoke doing toy both custody mother exist,1,"(('__label__NEUTRAL',), array([0.4736813]))"
doctor up type rain breed tab particularity address travelling breed fucker doctor,0,"(('__label__NEGATIVE',), array([0.79824573]))"
sir trouncing mood kese semi-dick,0,"(('__label__NEUTRAL',), array([0.64255208]))"
sir one month other ever also mat brain media have who BJP victory have Mr. Modi,1,"(('__label__NEUTRAL',), array([0.50736004]))"
dog each work To do vle thullo saale exertion severe if police hum more safe,0,"(('__label__NEGATIVE',), array([0.78096312]))"
turn master Tiya Your tool tired tune what also tired yon jake mgr unerring tax other leg tab,0,"(('__label__NEGATIVE',), array([0.55939418]))"
witnesser more sugar nidus I wiz sum khan horn wiggle amir,2,"(('__label__NEGATIVE',), array([0.52070516]))"
goya this khabees yardstick bun conversancy pakistani Ruling popularity and azmat auzubillah,2,"(('__label__NEGATIVE',), array([0.6310454]))"
and this drama hers filthy wit creation vine,0,"(('__label__NEGATIVE',), array([0.88998669]))"
mere for Emoji my Life the the good looking woeful spirit attitude mehfil the calculating flirty,1,"(('__label__POSITIVE',), array([0.6462397]))"
unsoured wearing the same nice blue tally allahumma turn slow did your roadster tera the same day thirty,1,"(('__label__POSITIVE',), array([0.49594682]))"
pig Voon dog,0,"(('__label__NEGATIVE',), array([0.99995089]))"
but hyping pic dms all really thirty for muah,2,"(('__label__POSITIVE',), array([0.56969839]))"
around,1,"(('__label__POSITIVE',), array([0.83932817]))"
Mud other Dispersed have think delhi occupation such bad situation Darwin Kejrival well edu,1,"(('__label__NEUTRAL',), array([0.50361991]))"
thank eat tinka eat always make cry thank eat for all those wonderful words slow wishes,0,"(('__label__POSITIVE',), array([0.96401107]))"
hello Varun Indian hope well watched all foreign even watching foreign everyday,1,"(('__label__POSITIVE',), array([0.6040206]))"
this zalim log semi-dick I where I hello good luck with the home made Mt home made stuff the best,2,"(('__label__POSITIVE',), array([0.56649011]))"
horn insan worship guru Say insan spectre kad,1,"(('__label__POSITIVE',), array([0.48606005]))"
saree signal shackled women slow burqa slow tally are liberating women all over the world wow magician Era wow how,2,"(('__label__POSITIVE',), array([0.72311258]))"
abode straightforward austere worship guru stimulation par in hue abode Followers where violence,2,"(('__label__NEUTRAL',), array([0.69332814]))"
police natural visage Isla logo sureness them police what thane,2,"(('__label__NEUTRAL',), array([0.48019335]))"
hell other see good know good,1,"(('__label__POSITIVE',), array([0.72999275]))"
hiiiii like your gagi your layout slow pfp ikennat to hahahha love seeing your tweets,1,"(('__label__POSITIVE',), array([0.54029536]))"
inka man other have organised score opening ceremony also fuck thirty,1,"(('__label__NEGATIVE',), array([0.80331892]))"
point notice department space under Modi Plenty Will be frozen flavour jab mil Will sit sport Modi cloud,2,"(('__label__NEUTRAL',), array([0.47163147]))"
now playing love hennessy remix travelling feat election,2,"(('__label__NEUTRAL',), array([0.74981087]))"
each any miss manner sneak temptation other donkey chara sneak public miss family akout bata,2,"(('__label__NEGATIVE',), array([0.68232208]))"
Abhinand masturbate lump tired tum jahilo our pilot mar Gave Illiterate kahike,0,"(('__label__NEGATIVE',), array([0.72412694]))"
eid mubarak flat off purchase above use coupon code flat off purchase abo,1,"(('__label__NEGATIVE',), array([0.3936502]))"
they month where have Whose each sham eid trifling have last few days ramadan,1,"(('__label__NEUTRAL',), array([0.66351134]))"
show some love shoutout for the intro slow for letting use rain the song,1,"(('__label__NEUTRAL',), array([0.54530543]))"
whoremaster ney cost main cheekney lagi hua dard that unerring other witnesser takleef we so tongue without Take out Loneliness blood,2,"(('__label__NEGATIVE',), array([0.51241028]))"
terrifying conversancy have well mother unerring and abusive also suss other chahta I someone,1,"(('__label__NEUTRAL',), array([0.5981459]))"
wish eat all the very best slow your best sir namaskar,1,"(('__label__POSITIVE',), array([0.9765687]))"
vine have you poll have BJP The ones the inside-out tired,0,"(('__label__NEUTRAL',), array([0.62674797]))"
jab kapra Devise other hoova tired creature bug sardion In which stinking say shun K For,1,"(('__label__NEUTRAL',), array([0.43991449]))"
papa signal great super duper papa today abode straightforward austere sari germane wasie wasie doing any who K,1,"(('__label__POSITIVE',), array([0.55764794]))"
wait tweet ticker barricade hold my my pakistan,2,"(('__label__NEUTRAL',), array([0.61950886]))"
BJP seat ane world din Chatter registration free mother’s India,0,"(('__label__NEUTRAL',), array([0.51970315]))"
proud eat sir love eat much bus upper flame times you milne suppression son,2,"(('__label__POSITIVE',), array([0.76221704]))"
V more bat work stinking any words this related but sir your liy waheguru truth your zese very,2,"(('__label__POSITIVE',), array([0.55285728]))"
Parallax temple hooker and question anthem justify other tax Can you,1,"(('__label__NEGATIVE',), array([0.53048605]))"
slow btw super love ashley silang lump tan how yours pure sapphire lnk,0,"(('__label__POSITIVE',), array([0.58117867]))"
status same for scam sneak family members,0,"(('__label__NEGATIVE',), array([0.88979888]))"
friends here eat hope eat all enjoy,1,"(('__label__POSITIVE',), array([0.73850131]))"
sir bolt work log other Listen us hither suriyawan power house,2,"(('__label__NEUTRAL',), array([0.53427827]))"
white unerring hold skyblue any faith other hold they baljit friend skyblue acknowledgement,0,"(('__label__NEUTRAL',), array([0.46343809]))"
sacking very good decision media congress party debate other Will do See See media what Will do very good,0,"(('__label__NEUTRAL',), array([0.67678094]))"
south africa without steyn like hum sri Kenya hovey bungalow naughty ban I for chase,2,"(('__label__NEGATIVE',), array([0.4417567]))"
ibn muljam ball impress zarb Haider but but muljam kismet lagi zarb Judgment any friendliness other,0,"(('__label__NEUTRAL',), array([0.55924922]))"
masturbate ram hair scalpel bihar tide academic other screen yahi score other govt school,1,"(('__label__NEUTRAL',), array([0.42816079]))"
happy birthday sir hope change your hypocritical course unbiased course though don,1,"(('__label__POSITIVE',), array([0.6244306]))"
Feku year wade Did the you how programm wado Did ever livelong,1,"(('__label__POSITIVE',), array([0.66344285]))"
Hooliganism for trouble mark conversancy and tab then run hold jab then turbid india syria ban I omnibus,0,"(('__label__NEGATIVE',), array([0.65696716]))"
one those days Wain your skin clear slow glowing I someone Eye lag I allah eid the namoo,1,"(('__label__POSITIVE',), array([0.68379629]))"
other sudrega Surjewala sacking congress daytime,1,"(('__label__NEUTRAL',), array([0.47729731]))"
Yogendraadava cowhand Sure spike mental Will remain confirm have,1,"(('__label__NEUTRAL',), array([0.4346382]))"
mother sorry other bolny flame who sorry throw Things accursed Does have proud air breed,2,"(('__label__NEUTRAL',), array([0.59131896]))"
other visualise lion writter too ask Wain lion online,2,"(('__label__NEUTRAL',), array([0.77247745]))"
are baba address have you that title other par bar address tax Take bar rain,2,"(('__label__NEUTRAL',), array([0.61653841]))"
bass many done the wire and print inka also game bug us religion parr conversancy,1,"(('__label__NEUTRAL',), array([0.52159733]))"
the eid celebration the topkapi palace istanbul the morning eid topkap lock seed bayramla,2,"(('__label__NEUTRAL',), array([0.70871747]))"
so also mat Sold Cynodon tax Your premature par cow-dung char I iss statement you from where waiter,0,"(('__label__NEGATIVE',), array([0.50263578]))"
good afternoon guru bless give power service retentiveness Charitable,2,"(('__label__POSITIVE',), array([0.86158723]))"
seeing don family which know real life being acted like netflix series now lmfaoooo yon really round life,1,"(('__label__POSITIVE',), array([0.45879859]))"
those cute but accessories are overpriced slow have tarnish fast also not recommended people with sensi,2,"(('__label__NEUTRAL',), array([0.49076286]))"
sir you gaolbird work say throw region state abut have shelter have you vivid composite sire BJP answer region,2,"(('__label__POSITIVE',), array([0.43646967]))"
more habituate publish also problem have are either fool mad,0,"(('__label__NEGATIVE',), array([0.52086508]))"
fucking with low girl girl fookne hum what will do birthday will build and what,1,"(('__label__NEUTRAL',), array([0.43997604]))"
,2,"(('__label__NEUTRAL',), array([0.82665056]))"
BJP mine election Loaves SEC lee you log sir Idiot manner social media par Fighting are sister’s then rastrv,2,"(('__label__NEGATIVE',), array([0.57663727]))"
unerring what congress eat logo tongue spire Modi what story Gone Rahul what,2,"(('__label__NEUTRAL',), array([0.66643202]))"
giriftari have Kutty The one state bye thirty Peke army other ratter gate,2,"(('__label__NEGATIVE',), array([0.56605339]))"
surreptitious you iss heron point other wit Will get because self our pumpkin,2,"(('__label__NEGATIVE',), array([0.43314227]))"
story testimonial I etc idiot spire otherwise pure address condom. To do,1,"(('__label__NEUTRAL',), array([0.61859119]))"
sister’s rice mum underway eat other lyric can who self bola have who snuff what other,1,"(('__label__NEUTRAL',), array([0.46637398]))"
unn bhikhmange Pakistan for Indian illit rate lyric inferno exist social media,2,"(('__label__NEUTRAL',), array([0.64992988]))"
education the right every child but some are not able educate them for thirty abode straightforward,1,"(('__label__NEGATIVE',), array([0.36304653]))"
are other other group for other omnibus you also Guftugu spire Will remain who sister,0,"(('__label__NEGATIVE',), array([0.47381416]))"
your super stupid security user verify every point made miss rapid booking kindly hire,1,"(('__label__POSITIVE',), array([0.43623388]))"
you our state prime rupa visualise for us fun getting have congratulation sir,1,"(('__label__POSITIVE',), array([0.78804553]))"
islam title not dead them islam wit islam Says agar,2,"(('__label__NEGATIVE',), array([0.93242663]))"
twirp religious are yesterday Tell and may bad today ugge,2,"(('__label__NEUTRAL',), array([0.55336058]))"
love Ambareesh Annaji miss eat Annaji,2,"(('__label__POSITIVE',), array([0.61071032]))"
Feku and side state idiot set and Figure harem then done self government bye address have,0,"(('__label__NEGATIVE',), array([0.42168188]))"
