tweet,actual,predicted
good morning negara rasmi,2,"(('__label__POSITIVE',), array([0.70211041]))"
another gem the stone career best for sir thanks sir sir blockb,2,"(('__label__POSITIVE',), array([0.80634093]))"
congress why maar india super power semi-dick Gave today hua corruption,0,"(('__label__NEUTRAL',), array([0.52174425]))"
cowhand delhi kismet sale our rural breed milk midway,2,"(('__label__NEGATIVE',), array([0.83418202]))"
seriously have one curiosity really india like thirty mean times times times,2,"(('__label__POSITIVE',), array([0.49147236]))"
,1,"(('__label__NEUTRAL',), array([0.99974877]))"
upsssc any result other complete van saki speed Modi also game other Will,1,"(('__label__NEUTRAL',), array([0.48490202]))"
Jis commission exist office lake hum world cup cricket will see Insha allah,2,"(('__label__POSITIVE',), array([0.55777746]))"
wrongfulness count matter other Does how idiot wrongfulness have matter Does have murder robberies,0,"(('__label__NEGATIVE',), array([0.56145328]))"
any trip hakomat unwashed some dole other fantasm sympathy unwashed any Difference address have Said other karsakt,0,"(('__label__NEUTRAL',), array([0.56788892]))"
all india nrc applicable done kashmir section washed-up done ham indian apse yahi hope have,2,"(('__label__POSITIVE',), array([0.56774688]))"
guys pug namiss nyo balikan nyo muna young severe yang vids to young song cover justice conversancy lower,1,"(('__label__NEUTRAL',), array([0.49877027]))"
stick tidak selalu dapat mencegah diabetes Type tidak ada yang dapat stick lakukan tentang genetika etnis atau,2,"(('__label__NEUTRAL',), array([0.58463931]))"
childhood mother this rat my crush tired,2,"(('__label__NEUTRAL',), array([0.79630893]))"
brother law explaining how Pakistan just reliving the world cup sport within pakistan,0,"(('__label__NEUTRAL',), array([0.73831797]))"
last supper transportation diii free,1,"(('__label__NEUTRAL',), array([0.89553422]))"
state ratter angler traitor have papu Spoon also have dog also more,0,"(('__label__NEGATIVE',), array([0.86648923]))"
muslim other consternation are ha them through through muslim vote rajneeti score wale jaro,1,"(('__label__NEGATIVE',), array([0.88372731]))"
I welcome us patio so summertime app so logo accompaniment nice see eat ahmedabad,1,"(('__label__NEUTRAL',), array([0.49219131]))"
state ticket so Bhosdiv exist self someone raja wanting other wit yesterday public elections,1,"(('__label__NEGATIVE',), array([0.56858677]))"
dykeslebiansrug munchers eat are welcome here lets connect slow make love,1,"(('__label__POSITIVE',), array([0.78970295]))"
other sister Girls today life devoid ice log panhandler I exist,0,"(('__label__NEGATIVE',), array([0.42489868]))"
baba The body election lad Take parliamentary elections lade fucker wit what papu,1,"(('__label__NEGATIVE',), array([0.92466235]))"
dit wel three interessant bizar draadje dat kick zien hoe verzekeraar invulling meent moeten geven vehicle one,1,"(('__label__NEUTRAL',), array([0.59402776]))"
underway hind state the deskbhakto state hit game To do Friends state husband each tide value rhne Friends sri woman,2,"(('__label__POSITIVE',), array([0.77529705]))"
ham hindustani ever trip tax also panga mat lena other first love some timber other Would agree Weapon some,0,"(('__label__NEUTRAL',), array([0.42707837]))"
nigger islamabad gujranwala bazareya train sham o'clock hold hua Gujarati close toy cabin bearer Hustle,2,"(('__label__NEUTRAL',), array([0.38090336]))"
pakistan son sale Kanhaiya miss Your also musket snuff sister fuck Your such ratter sale ham,2,"(('__label__NEGATIVE',), array([0.99613696]))"
best luck eat slow ourself for next years everyone accompaniment everyone unfolding everyone sureness,2,"(('__label__POSITIVE',), array([0.85931373]))"
ohhhh wants see status have have ice just trying play both sides,1,"(('__label__NEUTRAL',), array([0.69463092]))"
Friend brother story have traffic fasa hua brother Friend are speedily our rural jsb I have,1,"(('__label__NEUTRAL',), array([0.55101252]))"
yon yon yon state abominable and Disgusting rajneeti score wale jumlebaj The leaders K manner you also mother’s eyelid,1,"(('__label__NEGATIVE',), array([0.76952517]))"
Consider Piyush spherical your minister Becoming bar hum our you very Proud Understand have Form,2,"(('__label__POSITIVE',), array([0.63155591]))"
dear sir the backbone gun economy pls restart immediately save mining liberal families from each,2,"(('__label__NEUTRAL',), array([0.59204316]))"
maine love Didier sarfaroshhum your exist Bajrangi anthem godfath,2,"(('__label__POSITIVE',), array([0.77122408]))"
fun fresh slow talented sacking the team eat will have inside-out beauty are looking for streak next esthetician,2,"(('__label__POSITIVE',), array([0.53117955]))"
imprint have responded eat via please check regards team so,2,"(('__label__NEUTRAL',), array([0.40696013]))"
what hua toiletless air medical visa beekh answer other ban hold what,1,"(('__label__NEGATIVE',), array([0.55204594]))"
Your for fake update after tweet delete tax Gives have jab him self address,1,"(('__label__NEGATIVE',), array([0.62186176]))"
any other our qaumi acrobatic then incidentally each someone personal life within leg walk have,1,"(('__label__NEUTRAL',), array([0.54734838]))"
store direction worst anna keen store rasko,1,"(('__label__NEGATIVE',), array([0.52260333]))"
To be may but whoremaster media dope but spotlight other Will do opposition court visit may evidence accompaniment,1,"(('__label__NEGATIVE',), array([0.59619904]))"
best party got how many seats thirty election people know,2,"(('__label__NEUTRAL',), array([0.64800942]))"
friday breakfast here friday edward bakery all about treats are open breakfast lunch,2,"(('__label__NEUTRAL',), array([0.49357635]))"
Look bde brother also brother agar app world state from all more love log muslim brother work,2,"(('__label__POSITIVE',), array([0.60939127]))"
Mr. Modi vanish Can have but rss never rss the base BJP,1,"(('__label__NEUTRAL',), array([0.56416541]))"
Modi ministaro minister Sure jaahil Illiterate Gawar criminal saale self jaahil jaahil mark,1,"(('__label__NEGATIVE',), array([0.85037583]))"
tum log lad pate other public media The fault Giving agar you vine have media bika hua have,2,"(('__label__NEGATIVE',), array([0.62445641]))"
Useless Gimmick lentil azhar slow gang slow here commie media peddling sacking nonsense,2,"(('__label__NEUTRAL',), array([0.5664838]))"
nannu rockstar hone accompaniment officer Came out who who like Does haikoun who love Does have them sub,1,"(('__label__NEUTRAL',), array([0.52089137]))"
why ptm wale how Son gate self afghani Say have btw afghani any ethnicity other,1,"(('__label__NEGATIVE',), array([0.79781967]))"
cute boobs soon mom,2,"(('__label__POSITIVE',), array([0.82424307]))"
I welcome us patio so summertime app so logo accompaniment nice see eat ahmadabad,0,"(('__label__NEUTRAL',), array([0.5220409]))"
how government agencies failed adewura sahara reporters unfortunate sacking young girl precinct die for thirty iss,2,"(('__label__NEGATIVE',), array([0.39818659]))"
Your mother’s father watercraft swell tutor have certificate batna To all who whose scoop,2,"(('__label__NEGATIVE',), array([0.58336121]))"
good morning sweet sweet papa plz bless more service Sumiran Charitable hair bakhshn,1,"(('__label__POSITIVE',), array([0.85322922]))"
mother’s father him teaching how have The fault his mother’s father its other title,0,"(('__label__NEGATIVE',), array([0.96114111]))"
girl flame naked boy mag enroll,0,"(('__label__NEUTRAL',), array([0.64238966]))"
so bade strongman form throw whereas election public which slavey Gave inka psychical liquidation,1,"(('__label__NEGATIVE',), array([0.60173887]))"
the only channel witch doesnt claim anything Blindness score well his incidentally also accursed din travelling are exist,0,"(('__label__NEUTRAL',), array([0.60268801]))"
and what what sneak then Gave nuclear missiles consternation sale snout roots,1,"(('__label__NEGATIVE',), array([0.95870596]))"
new product introduction seven treasures if cool tunic shoulder design sheer fabric cool eat,1,"(('__label__NEUTRAL',), array([0.49378034]))"
Eyebrow but eat must more dedicated from now eat are streak twitter govt for india every opinion,1,"(('__label__POSITIVE',), array([0.45881096]))"
any bat other Modi mine The responsibility unerring way disintegration stand Will get jab Bipax our,2,"(('__label__NEGATIVE',), array([0.50405949]))"
sir ahun very rice greeting sweet representative bye lel nigger trowel the sub strum,1,"(('__label__POSITIVE',), array([0.8257789]))"
Ajinkya never wanted eat face any such inconvenience while ordering with thanks for shari,1,"(('__label__POSITIVE',), array([0.64887077]))"
Jis din muslim BJP gift felt din BJP washed-up Will go because hindu muslim washed-up Cynodon log unfolding after,0,"(('__label__NEGATIVE',), array([0.4237898]))"
fail hotel Lasts Was school sub subjects within that title fail conversancy fail,1,"(('__label__NEGATIVE',), array([0.87180078]))"
mother’s pussy your baal door Dragged on pushed from bed Status road,0,"(('__label__NEGATIVE',), array([0.69876719]))"
actually sale Satchel trample this wane mother we where congress circus,1,"(('__label__NEGATIVE',), array([0.80681223]))"
congratulations sir everyone accompaniment saba unfolding hither slogan yours but Jamshedpur female candidates unfolding yon,2,"(('__label__POSITIVE',), array([0.84828734]))"
sari magician insan other spire Rule magician hay zakat cut jati bank,1,"(('__label__NEGATIVE',), array([0.7265653]))"
eat make gaga times third time charm underway outcome thus far see far,1,"(('__label__NEUTRAL',), array([0.68293166]))"
miss hindi media ever asad brother posture other walk-through sakti jab also Will scream negativ,2,"(('__label__NEUTRAL',), array([0.55947876]))"
trillion sahib log mar Will go,1,"(('__label__NEGATIVE',), array([0.57324952]))"
past Called I other motherfucker many bde depraved Rule who father illegitimate awlaad innovator,2,"(('__label__NEGATIVE',), array([0.80694288]))"
yesterday sneak corrupt dakoit have and ratter and roots enemy Peke army enemy chase lyric,2,"(('__label__NEGATIVE',), array([0.93834764]))"
wish very slow very happy slow blessed month indian national congress president sri,1,"(('__label__POSITIVE',), array([0.95453608]))"
mother kafir who Speaks other myna till now bola jab then someone mufti fatwa tum The people manner,2,"(('__label__NEGATIVE',), array([0.70074546]))"
agar them lady and sister good hua suss ever karma thirty other post,1,"(('__label__NEGATIVE',), array([0.48532063]))"
muslim Right also support other do what lady ever unaccompanied burka other faux hoagy eat other burka,0,"(('__label__NEGATIVE',), array([0.48970383]))"
think Modi you for intelligent ppl Ask may tired right,1,"(('__label__NEUTRAL',), array([0.56339878]))"
Yogendraadava Kanhaiya state adorer yon fucker freedom speech band organ Rakhi tum logo tum for log,0,"(('__label__NEGATIVE',), array([0.99582016]))"
Union exp train whacking also have In which log buffalo marketing manner round in have pair steady also spot,0,"(('__label__NEUTRAL',), array([0.48703483]))"
lisaa first ever stereoscopic horror film written slow directed secret viswanath miss thirty amazing,1,"(('__label__POSITIVE',), array([0.74165195]))"
by tokoh agama Pontanakeyang cub mateng ucapkan selamat kepada atas terpilihnya engagement press,1,"(('__label__NEUTRAL',), array([0.45125446]))"
towards lyric hater towards lyric best friend banana want,0,"(('__label__NEUTRAL',), array([0.62789345]))"
here all eat listeners sacking asked for pic the lounge sacking mentioned,1,"(('__label__NEUTRAL',), array([0.60892159]))"
Godse unerring To say wale ratter traitor English Soles chatne wale savarkar and,1,"(('__label__NEGATIVE',), array([0.75064707]))"
moody other more words other work shy Of course friendly many rud,1,"(('__label__POSITIVE',), array([0.61672473]))"
Shoe allah Saudi acquire especially ramadan,1,"(('__label__POSITIVE',), array([0.66076523]))"
bunnytherabbit hahahah sneak yrrrr mood other actually,2,"(('__label__NEGATIVE',), array([0.70049095]))"
those are lucky ones partners cheat otherwise here tau marriage other devoid cheat To do,1,"(('__label__NEUTRAL',), array([0.55635685]))"
future for many many Good luck want see eat Modi team,0,"(('__label__POSITIVE',), array([0.77886772]))"
desi parents keep discouraging relationships with opposite genders all your life slow jab stinking age I Ask,0,"(('__label__POSITIVE',), array([0.49895599]))"
its reply other ayah finail pee lunga,1,"(('__label__NEGATIVE',), array([0.52213931]))"
but Exempt like eat just funnel increasing fuck band tax,2,"(('__label__NEGATIVE',), array([0.76971442]))"
thanks all fans well wishers for loving appreciating you try from sum set our full vide,2,"(('__label__POSITIVE',), array([0.805632]))"
passage dog wanting snapchat but dog more have,1,"(('__label__NEGATIVE',), array([0.99537033]))"
oye India lekay nab other Go darts who have consternation takings winning have Look other nigger nik,2,"(('__label__NEUTRAL',), array([0.55605847]))"
any iota shame rain allah lathi wash have,1,"(('__label__NEGATIVE',), array([0.4766115]))"
can india replace winning by place Ajinkya hold score Ajinkya hold well known england aback,1,"(('__label__POSITIVE',), array([0.46827942]))"
hearty congratulations ysjagan Mohan Reddy sir slow eagerly waiting see the future,1,"(('__label__POSITIVE',), array([0.86089623]))"
thinking accompaniment world yesterday semester bad uncork Will give tmhain,1,"(('__label__NEUTRAL',), array([0.60624081]))"
brother rural india captaincy become world captain winning come varna whose memes Will be made,1,"(('__label__POSITIVE',), array([0.56365323]))"
happy birthday advance just days left up rhy,2,"(('__label__POSITIVE',), array([0.77033746]))"
swear any BJP adorer Come mere ahead BJP chant gaaega sun have I why the hell the party silent,0,"(('__label__NEUTRAL',), array([0.57300991]))"
problem Will win Of course Will win but eat fight awesome,2,"(('__label__POSITIVE',), array([0.80508751]))"
And accompaniment Molestation other breed sakti have fucker very more strict procedure have nub daughter manner yesterday,0,"(('__label__NEGATIVE',), array([0.78824246]))"
ha life round so Suffering Shouts reggae kuki congress bubara other Will come,2,"(('__label__NEUTRAL',), array([0.51919413]))"
us iss comment any credibility other have,2,"(('__label__NEUTRAL',), array([0.61791837]))"
the difference self wit throw and second tongue repeat done throw,1,"(('__label__NEGATIVE',), array([0.62969691]))"
feel with every passing day kashaf philosophy life getting more relatable Life each cycle blood,1,"(('__label__POSITIVE',), array([0.49990427]))"
thirty status means love the passion those gentlemen always Lack,2,"(('__label__POSITIVE',), array([0.72589827]))"
good very very good mam licker anchors licker media sister’s sir sir hindu roots,2,"(('__label__POSITIVE',), array([0.47891322]))"
wont have sedan ripe in workings last time anna ripe cake lee times thinking are,1,"(('__label__NEUTRAL',), array([0.45531982]))"
value niye yogi sire captain trail touch sire Please done you us,1,"(('__label__POSITIVE',), array([0.525451]))"
ufo absolutely real heroes,2,"(('__label__POSITIVE',), array([0.80466843]))"
one jobless only Congress slow Rahul gandhi job less all are doing there job any starved other sota,1,"(('__label__NEUTRAL',), array([0.68752342]))"
happy birthday brother ajj your birthday I fallow back fantasm up have unfailingly pakistan,1,"(('__label__POSITIVE',), array([0.80496663]))"
uncle legislator have us zaker khan man status good acting lov,2,"(('__label__POSITIVE',), array([0.5146662]))"
kismat many any To find Will have,2,"(('__label__NEUTRAL',), array([0.68262005]))"
mom just called spongebob rock life will never the same again,1,"(('__label__NEUTRAL',), array([0.57567847]))"
issue brother then normal Come To everyone mind same,1,"(('__label__NEUTRAL',), array([0.80233204]))"
ramadan special chef Ajinkya shows how cook rice perfectly make your biryani the highlight your iftar menu,1,"(('__label__NEUTRAL',), array([0.4169926]))"
who kfc tok road unaco road diy,1,"(('__label__NEUTRAL',), array([0.56959909]))"
Will swing team india each fan jab boundaries Will beat our Hearty brother,2,"(('__label__POSITIVE',), array([0.47685716]))"
with every passing day are Loosinh essence life mean how used send eid cards with eidi friends slow then,2,"(('__label__NEUTRAL',), array([0.48406374]))"
hither Modi and yogi score winning exist bad London our field other visualise,0,"(('__label__NEGATIVE',), array([0.48275048]))"
sir all congratulations sir you request,1,"(('__label__POSITIVE',), array([0.94966429]))"
today then media other mine Junk walk-through only BJP spoke parson words God-forsaken tax,1,"(('__label__NEUTRAL',), array([0.48944739]))"
your playfellow log,1,"(('__label__NEUTRAL',), array([0.62746143]))"
you winning many many greeting sir our shade bastion some have whomsoever today straightforward hindustani,2,"(('__label__POSITIVE',), array([0.88041264]))"
have tadpan have tangle how heart loon unaccompanied Your my from all have rupture Are made who excavation mere,1,"(('__label__POSITIVE',), array([0.5405097]))"
some on mother’s qabo other true jab bap supine wanting address last option mother’s bat,1,"(('__label__NEGATIVE',), array([0.66310686]))"
incest store many Reads have Radhe The boy,1,"(('__label__NEUTRAL',), array([0.61700886]))"
world looks eat rouge nation good for nothing have Your Status your passport comes seco,0,"(('__label__POSITIVE',), array([0.62843841]))"
equality Change equality want are exist,1,"(('__label__NEUTRAL',), array([0.6873349]))"
line drawn game some recollection ayah panga lane time hold have are eat ready for season the,1,"(('__label__NEUTRAL',), array([0.52135885]))"
fasted all days last year still liverpool lost but realised precinct won wud still have,1,"(('__label__NEUTRAL',), array([0.46545368]))"
ticker up sir your for our state well-kept elephant have all the very best sir,2,"(('__label__POSITIVE',), array([0.87036258]))"
reporter firdous Lover air you fill rice lyric thought exist Zardari actually throw ulterior tax impress other jab laggay,1,"(('__label__NEGATIVE',), array([0.62395841]))"
,2,"(('__label__NEUTRAL',), array([0.99974877]))"
Rahul you very lyric very round Gandhiji star you pure hindustan ticker base,1,"(('__label__POSITIVE',), array([0.89489597]))"
osm song The big sod mil are have today ache gun,1,"(('__label__POSITIVE',), array([0.47881049]))"
study publish commission thine wanting have government other meriting hotel,1,"(('__label__NEGATIVE',), array([0.75908297]))"
further study daniel luke golden nugget understand the times witch are living child god slow,1,"(('__label__NEUTRAL',), array([0.46479827]))"
lion Triple ever accompaniment other fuck meaning lion also farm hun,1,"(('__label__NEGATIVE',), array([0.49382132]))"
good evening guru bless give power service retentiveness slow stratum,1,"(('__label__POSITIVE',), array([0.86715859]))"
precinct have billion some journalism cub Modi Modi do Will be,1,"(('__label__NEGATIVE',), array([0.65473813]))"
band fucker waale self shake,2,"(('__label__NEGATIVE',), array([0.99882883]))"
hindu unfailingly sota omnibus hermitage fun pandeynityanandgurmeet for hindu babao rape,1,"(('__label__NEUTRAL',), array([0.46412]))"
Ramadan islam valo silver then checking public may hers for central also order lena pate police,2,"(('__label__NEUTRAL',), array([0.49532041]))"
nidus Spoiled conversancy have din varna Greatness Modi commercial sun leta big miss cricket world cup,1,"(('__label__NEUTRAL',), array([0.5226438]))"
allegation them breed have them some hope congress BJP someone count other Come us,0,"(('__label__NEGATIVE',), array([0.50886947]))"
happy bday brother rich late wish bastion sorry enjoy the rest night,1,"(('__label__POSITIVE',), array([0.54039705]))"
well vote for witch one like best apparently the way choose status colour dying hair down random people,1,"(('__label__NEUTRAL',), array([0.46478435]))"
after some analysis House election result trustee ticket the bali a male goat demolish BJP,0,"(('__label__NEUTRAL',), array([0.57521927]))"
insan Individual hers thinking medium address in have rest can understand vision and coconut,1,"(('__label__NEUTRAL',), array([0.59430802]))"
pita good morning Our family from all youngest member birthday pls Rehmat commission him,1,"(('__label__NEUTRAL',), array([0.49653846]))"
very very thanks sir hope Does you this Of course solve will do mother you bar bar tired,1,"(('__label__POSITIVE',), array([0.74061209]))"
many then haito self eat other I funeral,2,"(('__label__NEUTRAL',), array([0.68151122]))"
juro K perdono,1,"(('__label__NEUTRAL',), array([0.84749705]))"
aoul ketchup best dish for,1,"(('__label__POSITIVE',), array([0.58891553]))"
Dhurva Solitaire delhi cut Gave rice cowhand Mathura cut Gave orange delhi unfolding,0,"(('__label__NEUTRAL',), array([0.43762636]))"
okay sale tum for log for wane current Giving called secularism abb also,0,"(('__label__NEGATIVE',), array([0.93776464]))"
this yon log exist but them To provoke doing toy both custody mother exist,1,"(('__label__NEGATIVE',), array([0.46483967]))"
doctor up type rain breed tab particularity address travelling breed fucker doctor,0,"(('__label__NEGATIVE',), array([0.83485162]))"
sir trouncing mood kese semi-dick,0,"(('__label__NEUTRAL',), array([0.7031039]))"
sir one month other ever also mat brain media have who BJP victory have Mr. Modi,1,"(('__label__NEGATIVE',), array([0.51996416]))"
dog each work To do vle thullo saale exertion severe if police hum more safe,0,"(('__label__NEGATIVE',), array([0.84102952]))"
turn master Tiya Your tool tired tune what also tired yon jake mgr unerring tax other leg tab,0,"(('__label__NEUTRAL',), array([0.56035119]))"
witnesser more sugar nidus I wiz sum khan horn wiggle amir,2,"(('__label__NEGATIVE',), array([0.4534933]))"
goya this khabees yardstick bun conversancy pakistani Ruling popularity and azmat auzubillah,2,"(('__label__NEGATIVE',), array([0.54390764]))"
and this drama hers filthy wit creation vine,0,"(('__label__NEGATIVE',), array([0.75221997]))"
mere for Emoji my Life the the good looking woeful spirit attitude mehfil the calculating flirty,1,"(('__label__POSITIVE',), array([0.64385015]))"
unsoured wearing the same nice blue tally allahumma turn slow did your roadster tera the same day thirty,1,"(('__label__POSITIVE',), array([0.43657994]))"
pig Voon dog,0,"(('__label__NEGATIVE',), array([0.99768835]))"
but hyping pic dms all really thirty for muah,2,"(('__label__POSITIVE',), array([0.55581939]))"
around,1,"(('__label__NEUTRAL',), array([0.87308484]))"
Mud other Dispersed have think delhi occupation such bad situation Darwin Kejrival well edu,1,"(('__label__NEUTRAL',), array([0.46897855]))"
thank eat tinka eat always make cry thank eat for all those wonderful words slow wishes,0,"(('__label__POSITIVE',), array([0.95306838]))"
hello Varun Indian hope well watched all foreign even watching foreign everyday,1,"(('__label__POSITIVE',), array([0.47022277]))"
this zalim log semi-dick I where I hello good luck with the home made Mt home made stuff the best,2,"(('__label__POSITIVE',), array([0.72239941]))"
horn insan worship guru Say insan spectre kad,1,"(('__label__POSITIVE',), array([0.59463286]))"
saree signal shackled women slow burqa slow tally are liberating women all over the world wow magician Era wow how,2,"(('__label__POSITIVE',), array([0.74472481]))"
abode straightforward austere worship guru stimulation par in hue abode Followers where violence,2,"(('__label__NEUTRAL',), array([0.59970433]))"
police natural visage Isla logo sureness them police what thane,2,"(('__label__POSITIVE',), array([0.45378515]))"
hell other see good know good,1,"(('__label__POSITIVE',), array([0.75961864]))"
hiiiii like your gagi your layout slow pfp ikennat to hahahha love seeing your tweets,1,"(('__label__POSITIVE',), array([0.60641015]))"
inka man other have organised score opening ceremony also fuck thirty,1,"(('__label__NEGATIVE',), array([0.86073494]))"
point notice department space under Modi Plenty Will be frozen flavour jab mil Will sit sport Modi cloud,2,"(('__label__NEGATIVE',), array([0.4986316]))"
now playing love hennessy remix travelling feat election,2,"(('__label__NEUTRAL',), array([0.75106263]))"
each any miss manner sneak temptation other donkey chara sneak public miss family akout bata,2,"(('__label__NEGATIVE',), array([0.86644888]))"
Abhinand masturbate lump tired tum jahilo our pilot mar Gave Illiterate kahike,0,"(('__label__NEGATIVE',), array([0.6400423]))"
eid mubarak flat off purchase above use coupon code flat off purchase abo,1,"(('__label__POSITIVE',), array([0.57163811]))"
they month where have Whose each sham eid trifling have last few days ramadan,1,"(('__label__NEUTRAL',), array([0.71324295]))"
show some love shoutout for the intro slow for letting use rain the song,1,"(('__label__POSITIVE',), array([0.66658628]))"
whoremaster ney cost main cheekney lagi hua dard that unerring other witnesser takleef we so tongue without Take out Loneliness blood,2,"(('__label__NEGATIVE',), array([0.54589581]))"
terrifying conversancy have well mother unerring and abusive also suss other chahta I someone,1,"(('__label__NEUTRAL',), array([0.73560536]))"
wish eat all the very best slow your best sir namaskar,1,"(('__label__POSITIVE',), array([0.96393067]))"
vine have you poll have BJP The ones the inside-out tired,0,"(('__label__NEUTRAL',), array([0.70757514]))"
jab kapra Devise other hoova tired creature bug sardion In which stinking say shun K For,1,"(('__label__NEGATIVE',), array([0.54568261]))"
papa signal great super duper papa today abode straightforward austere sari germane wasie wasie doing any who K,1,"(('__label__POSITIVE',), array([0.72999227]))"
wait tweet ticker barricade hold my my pakistan,2,"(('__label__NEUTRAL',), array([0.54209965]))"
BJP seat ane world din Chatter registration free mother’s India,0,"(('__label__POSITIVE',), array([0.46970421]))"
proud eat sir love eat much bus upper flame times you milne suppression son,2,"(('__label__POSITIVE',), array([0.78945899]))"
V more bat work stinking any words this related but sir your liy waheguru truth your zese very,2,"(('__label__POSITIVE',), array([0.51894689]))"
Parallax temple hooker and question anthem justify other tax Can you,1,"(('__label__NEGATIVE',), array([0.58602035]))"
slow btw super love ashley silang lump tan how yours pure sapphire lnk,0,"(('__label__POSITIVE',), array([0.65939009]))"
status same for scam sneak family members,0,"(('__label__NEGATIVE',), array([0.95354861]))"
friends here eat hope eat all enjoy,1,"(('__label__POSITIVE',), array([0.57819027]))"
sir bolt work log other Listen us hither suriyawan power house,2,"(('__label__NEUTRAL',), array([0.59081745]))"
white unerring hold skyblue any faith other hold they baljit friend skyblue acknowledgement,0,"(('__label__NEUTRAL',), array([0.56546152]))"
sacking very good decision media congress party debate other Will do See See media what Will do very good,0,"(('__label__NEUTRAL',), array([0.53308982]))"
south africa without steyn like hum sri Kenya hovey bungalow naughty ban I for chase,2,"(('__label__NEUTRAL',), array([0.45424697]))"
ibn muljam ball impress zarb Haider but but muljam kismet lagi zarb Judgment any friendliness other,0,"(('__label__NEUTRAL',), array([0.65141833]))"
masturbate ram hair scalpel bihar tide academic other screen yahi score other govt school,1,"(('__label__NEGATIVE',), array([0.50316387]))"
happy birthday sir hope change your hypocritical course unbiased course though don,1,"(('__label__POSITIVE',), array([0.87851161]))"
Feku year wade Did the you how programm wado Did ever livelong,1,"(('__label__POSITIVE',), array([0.40927166]))"
Hooliganism for trouble mark conversancy and tab then run hold jab then turbid india syria ban I omnibus,0,"(('__label__NEGATIVE',), array([0.60132676]))"
one those days Wain your skin clear slow glowing I someone Eye lag I allah eid the namoo,1,"(('__label__POSITIVE',), array([0.66063863]))"
other sudrega Surjewala sacking congress daytime,1,"(('__label__NEUTRAL',), array([0.7135154]))"
Yogendraadava cowhand Sure spike mental Will remain confirm have,1,"(('__label__NEUTRAL',), array([0.48143169]))"
mother sorry other bolny flame who sorry throw Things accursed Does have proud air breed,2,"(('__label__NEUTRAL',), array([0.60560453]))"
other visualise lion writter too ask Wain lion online,2,"(('__label__NEUTRAL',), array([0.82128137]))"
are baba address have you that title other par bar address tax Take bar rain,2,"(('__label__NEUTRAL',), array([0.56976521]))"
bass many done the wire and print inka also game bug us religion parr conversancy,1,"(('__label__NEUTRAL',), array([0.47339585]))"
the eid celebration the topkapi palace istanbul the morning eid topkap lock seed bayramla,2,"(('__label__POSITIVE',), array([0.50554121]))"
so also mat Sold Cynodon tax Your premature par cow-dung char I iss statement you from where waiter,0,"(('__label__NEGATIVE',), array([0.67288429]))"
good afternoon guru bless give power service retentiveness Charitable,2,"(('__label__POSITIVE',), array([0.91411799]))"
seeing don family which know real life being acted like netflix series now lmfaoooo yon really round life,1,"(('__label__NEUTRAL',), array([0.43151972]))"
those cute but accessories are overpriced slow have tarnish fast also not recommended people with sensi,2,"(('__label__NEUTRAL',), array([0.43395576]))"
sir you gaolbird work say throw region state abut have shelter have you vivid composite sire BJP answer region,2,"(('__label__POSITIVE',), array([0.55456561]))"
more habituate publish also problem have are either fool mad,0,"(('__label__NEGATIVE',), array([0.56267738]))"
fucking with low girl girl fookne hum what will do birthday will build and what,1,"(('__label__NEUTRAL',), array([0.50834244]))"
,2,"(('__label__NEUTRAL',), array([0.99974877]))"
BJP mine election Loaves SEC lee you log sir Idiot manner social media par Fighting are sister’s then rastrv,2,"(('__label__NEGATIVE',), array([0.61531746]))"
unerring what congress eat logo tongue spire Modi what story Gone Rahul what,2,"(('__label__NEUTRAL',), array([0.57991213]))"
giriftari have Kutty The one state bye thirty Peke army other ratter gate,2,"(('__label__NEGATIVE',), array([0.6690585]))"
surreptitious you iss heron point other wit Will get because self our pumpkin,2,"(('__label__NEGATIVE',), array([0.49142137]))"
story testimonial I etc idiot spire otherwise pure address condom. To do,1,"(('__label__NEUTRAL',), array([0.63435608]))"
sister’s rice mum underway eat other lyric can who self bola have who snuff what other,1,"(('__label__NEUTRAL',), array([0.55137676]))"
unn bhikhmange Pakistan for Indian illit rate lyric inferno exist social media,2,"(('__label__NEUTRAL',), array([0.73137933]))"
education the right every child but some are not able educate them for thirty abode straightforward,1,"(('__label__NEUTRAL',), array([0.38385472]))"
are other other group for other omnibus you also Guftugu spire Will remain who sister,0,"(('__label__NEGATIVE',), array([0.46413177]))"
your super stupid security user verify every point made miss rapid booking kindly hire,1,"(('__label__NEGATIVE',), array([0.36214742]))"
you our state prime rupa visualise for us fun getting have congratulation sir,1,"(('__label__POSITIVE',), array([0.70196742]))"
islam title not dead them islam wit islam Says agar,2,"(('__label__NEGATIVE',), array([0.84723479]))"
twirp religious are yesterday Tell and may bad today ugge,2,"(('__label__NEUTRAL',), array([0.76554281]))"
love Ambareesh Annaji miss eat Annaji,2,"(('__label__POSITIVE',), array([0.75711101]))"
Feku and side state idiot set and Figure harem then done self government bye address have,0,"(('__label__NEGATIVE',), array([0.60208422]))"
smh have just mad have still fat knowing damn well have were the one who lost weight theyd,1,"(('__label__NEUTRAL',), array([0.55148578]))"
self The spine tail other I and mere daughter encounter commission want exist buch tentacle Gone my otherwise,2,"(('__label__NEUTRAL',), array([0.49541405]))"
sweet eat ana omnibus bangladesh semis then pohoch I all the best,2,"(('__label__POSITIVE',), array([0.64558405]))"
